YEAR,MONTH,HOUR,NODE_1,NODE_2,VALUE
2025,4,16.0,INDEA,INDNE,-3.53
2025,4,16.0,INDNE,INDNO,3.0
2025,4,16.0,INDSO,INDWE,-2.73
2026,4,16.0,INDEA,INDNE,-3.53
2026,4,16.0,INDNE,INDNO,3.0
2026,4,16.0,INDSO,INDWE,-3.08
2027,4,16.0,INDEA,INDNE,-3.53
2027,4,16.0,INDNE,INDNO,3.0
2027,4,16.0,INDSO,INDWE,-5.43
2028,4,16.0,INDEA,INDNE,-3.53
2028,4,16.0,INDNE,INDNO,3.0
2028,4,16.0,INDSO,INDWE,-8.49
2029,4,16.0,INDEA,INDNE,-3.53
2029,4,16.0,INDNE,INDNO,3.0
2029,4,16.0,INDSO,INDWE,-11.34
2030,4,16.0,INDEA,INDNE,-5.53
2030,4,16.0,INDEA,INDNO,0.63
2030,4,16.0,INDNE,INDNO,5.0
2030,4,16.0,INDSO,INDWE,-14.88
2031,4,16.0,INDEA,INDNE,-7.53
2031,4,16.0,INDNE,INDNO,7.0
2031,4,16.0,INDSO,INDWE,-4.75
2032,4,16.0,INDEA,INDNE,-9.53
2032,4,16.0,INDNE,INDNO,9.0
2032,4,16.0,INDSO,INDWE,-5.06
2033,4,16.0,INDEA,INDNE,-11.53
2033,4,16.0,INDNE,INDNO,11.0
2033,4,16.0,INDSO,INDWE,-5.35
2034,4,16.0,INDEA,INDNE,-13.53
2034,4,16.0,INDEA,INDSO,3.65
2034,4,16.0,INDNE,INDNO,13.0
2034,4,16.0,INDSO,INDWE,-1.89
2035,4,16.0,INDEA,INDNE,-15.53
2035,4,16.0,INDEA,INDSO,5.68
2035,4,16.0,INDEA,INDWE,0.34
2035,4,16.0,INDNE,INDNO,15.0
2036,4,16.0,INDEA,INDNE,-17.53
2036,4,16.0,INDEA,INDSO,5.79
2036,4,16.0,INDEA,INDWE,0.6
2036,4,16.0,INDNE,INDNO,17.0
2037,4,16.0,INDEA,INDNE,-19.53
2037,4,16.0,INDEA,INDSO,5.9
2037,4,16.0,INDEA,INDWE,0.87
2037,4,16.0,INDNE,INDNO,19.0
2038,4,16.0,INDEA,INDNE,-21.53
2038,4,16.0,INDEA,INDSO,6.0
2038,4,16.0,INDEA,INDWE,1.13
2038,4,16.0,INDNE,INDNO,21.0
2039,4,16.0,INDEA,INDNE,-23.53
2039,4,16.0,INDEA,INDSO,6.11
2039,4,16.0,INDEA,INDWE,1.39
2039,4,16.0,INDNE,INDNO,23.0
2040,4,16.0,INDEA,INDNE,-25.53
2040,4,16.0,INDEA,INDSO,6.22
2040,4,16.0,INDEA,INDWE,1.65
2040,4,16.0,INDNE,INDNO,25.0
2041,4,16.0,INDEA,INDNE,-27.52
2041,4,16.0,INDEA,INDSO,6.34
2041,4,16.0,INDEA,INDWE,1.94
2041,4,16.0,INDNE,INDNO,27.0
2042,4,16.0,INDEA,INDNE,-29.52
2042,4,16.0,INDEA,INDSO,6.46
2042,4,16.0,INDEA,INDWE,2.22
2042,4,16.0,INDNE,INDNO,28.99
2043,4,16.0,INDEA,INDNE,-31.52
2043,4,16.0,INDEA,INDSO,6.58
2043,4,16.0,INDEA,INDWE,2.5
2043,4,16.0,INDNE,INDNO,30.99
2044,4,16.0,INDEA,INDNE,-33.52
2044,4,16.0,INDEA,INDSO,6.65
2044,4,16.0,INDEA,INDWE,1.45
2044,4,16.0,INDNE,INDNO,32.99
2045,4,16.0,INDEA,INDNE,-35.52
2045,4,16.0,INDEA,INDSO,5.71
2045,4,16.0,INDNE,INDNO,34.99
2046,4,16.0,INDEA,INDNE,-37.52
2046,4,16.0,INDEA,INDSO,1.34
2046,4,16.0,INDNE,INDNO,36.99
2046,4,16.0,INDNO,INDWE,4.11
2047,4,16.0,INDEA,INDNE,-39.52
2047,4,16.0,INDEA,INDSO,0.65
2047,4,16.0,INDNE,INDNO,38.99
2047,4,16.0,INDNO,INDWE,0.31
2048,4,16.0,INDEA,INDNE,-41.52
2048,4,16.0,INDNE,INDNO,40.99
2049,4,16.0,INDEA,INDNE,-43.52
2049,4,16.0,INDNE,INDNO,42.99
2050,4,16.0,INDEA,INDNE,-45.52
2050,4,16.0,INDNE,INDNO,44.99
2021,4,17.0,INDEA,INDNE,2.79
2022,4,17.0,INDEA,INDNE,2.86
2022,4,17.0,INDNE,INDNO,-0.29
2023,4,17.0,INDEA,INDNE,2.85
2024,4,17.0,INDEA,INDNE,-3.53
2024,4,17.0,INDNE,INDNO,3.0
2025,4,17.0,INDEA,INDNE,-3.53
2025,4,17.0,INDNE,INDNO,3.0
2025,4,17.0,INDSO,INDWE,-2.73
2026,4,17.0,INDEA,INDNE,-3.53
2026,4,17.0,INDNE,INDNO,3.0
2026,4,17.0,INDSO,INDWE,-3.08
2027,4,17.0,INDEA,INDNE,-3.53
2027,4,17.0,INDNE,INDNO,3.0
2027,4,17.0,INDSO,INDWE,-5.43
2028,4,17.0,INDEA,INDNE,-3.53
2028,4,17.0,INDNE,INDNO,3.0
2028,4,17.0,INDSO,INDWE,-8.49
2029,4,17.0,INDEA,INDNE,-3.53
2029,4,17.0,INDNE,INDNO,3.0
2029,4,17.0,INDSO,INDWE,-11.34
2030,4,17.0,INDEA,INDNE,-5.53
2030,4,17.0,INDEA,INDNO,0.63
2030,4,17.0,INDNE,INDNO,5.0
2030,4,17.0,INDSO,INDWE,-14.88
2031,4,17.0,INDEA,INDNE,-7.53
2031,4,17.0,INDNE,INDNO,7.0
2031,4,17.0,INDSO,INDWE,-4.75
2032,4,17.0,INDEA,INDNE,-9.53
2032,4,17.0,INDNE,INDNO,9.0
2032,4,17.0,INDSO,INDWE,-5.06
2033,4,17.0,INDEA,INDNE,-11.53
2033,4,17.0,INDNE,INDNO,11.0
2033,4,17.0,INDSO,INDWE,-5.35
2034,4,17.0,INDEA,INDNE,-13.53
2034,4,17.0,INDEA,INDSO,3.65
2034,4,17.0,INDNE,INDNO,13.0
2034,4,17.0,INDSO,INDWE,-1.89
2035,4,17.0,INDEA,INDNE,-15.53
2035,4,17.0,INDEA,INDSO,5.68
2035,4,17.0,INDEA,INDWE,0.34
2035,4,17.0,INDNE,INDNO,15.0
2036,4,17.0,INDEA,INDNE,-17.53
2036,4,17.0,INDEA,INDSO,5.79
2036,4,17.0,INDEA,INDWE,0.6
2036,4,17.0,INDNE,INDNO,17.0
2037,4,17.0,INDEA,INDNE,-19.53
2037,4,17.0,INDEA,INDSO,5.9
2037,4,17.0,INDEA,INDWE,0.87
2037,4,17.0,INDNE,INDNO,19.0
2038,4,17.0,INDEA,INDNE,-21.53
2038,4,17.0,INDEA,INDSO,6.0
2038,4,17.0,INDEA,INDWE,1.13
2038,4,17.0,INDNE,INDNO,21.0
2039,4,17.0,INDEA,INDNE,-23.53
2039,4,17.0,INDEA,INDSO,6.11
2039,4,17.0,INDEA,INDWE,1.39
2039,4,17.0,INDNE,INDNO,23.0
2040,4,17.0,INDEA,INDNE,-25.53
2040,4,17.0,INDEA,INDSO,6.22
2040,4,17.0,INDEA,INDWE,1.65
2040,4,17.0,INDNE,INDNO,25.0
2041,4,17.0,INDEA,INDNE,-27.52
2041,4,17.0,INDEA,INDSO,6.34
2041,4,17.0,INDEA,INDWE,1.94
2041,4,17.0,INDNE,INDNO,27.0
2042,4,17.0,INDEA,INDNE,-29.52
2042,4,17.0,INDEA,INDSO,6.46
2042,4,17.0,INDEA,INDWE,2.22
2042,4,17.0,INDNE,INDNO,28.99
2043,4,17.0,INDEA,INDNE,-31.52
2043,4,17.0,INDEA,INDSO,6.58
2043,4,17.0,INDEA,INDWE,2.5
2043,4,17.0,INDNE,INDNO,30.99
2044,4,17.0,INDEA,INDNE,-33.52
2044,4,17.0,INDEA,INDSO,6.65
2044,4,17.0,INDEA,INDWE,1.45
2044,4,17.0,INDNE,INDNO,32.99
2045,4,17.0,INDEA,INDNE,-35.52
2045,4,17.0,INDEA,INDSO,5.71
2045,4,17.0,INDNE,INDNO,34.99
2046,4,17.0,INDEA,INDNE,-37.52
2046,4,17.0,INDEA,INDSO,1.34
2046,4,17.0,INDNE,INDNO,36.99
2046,4,17.0,INDNO,INDWE,4.11
2047,4,17.0,INDEA,INDNE,-39.52
2047,4,17.0,INDEA,INDSO,0.65
2047,4,17.0,INDNE,INDNO,38.99
2047,4,17.0,INDNO,INDWE,0.31
2048,4,17.0,INDEA,INDNE,-41.52
2048,4,17.0,INDNE,INDNO,40.99
2049,4,17.0,INDEA,INDNE,-43.52
2049,4,17.0,INDNE,INDNO,42.99
2050,4,17.0,INDEA,INDNE,-45.52
2050,4,17.0,INDNE,INDNO,44.99
2021,4,18.0,INDEA,INDNE,2.79
2022,4,18.0,INDEA,INDNE,2.86
2022,4,18.0,INDNE,INDNO,-0.29
2023,4,18.0,INDEA,INDNE,2.85
2024,4,18.0,INDEA,INDNE,-3.53
2024,4,18.0,INDNE,INDNO,3.0
2025,4,18.0,INDEA,INDNE,-3.53
2025,4,18.0,INDNE,INDNO,3.0
2025,4,18.0,INDSO,INDWE,-2.73
2026,4,18.0,INDEA,INDNE,-3.53
2026,4,18.0,INDNE,INDNO,3.0
2026,4,18.0,INDSO,INDWE,-3.08
2027,4,18.0,INDEA,INDNE,-3.53
2027,4,18.0,INDNE,INDNO,3.0
2027,4,18.0,INDSO,INDWE,-5.43
2028,4,18.0,INDEA,INDNE,-3.53
2028,4,18.0,INDNE,INDNO,3.0
2028,4,18.0,INDSO,INDWE,-8.49
2029,4,18.0,INDEA,INDNE,-3.53
2029,4,18.0,INDNE,INDNO,3.0
2029,4,18.0,INDSO,INDWE,-11.34
2030,4,18.0,INDEA,INDNE,-5.53
2030,4,18.0,INDEA,INDNO,0.63
2030,4,18.0,INDNE,INDNO,5.0
2030,4,18.0,INDSO,INDWE,-14.88
2031,4,18.0,INDEA,INDNE,-7.53
2031,4,18.0,INDNE,INDNO,7.0
2031,4,18.0,INDSO,INDWE,-4.75
2032,4,18.0,INDEA,INDNE,-9.53
2032,4,18.0,INDNE,INDNO,9.0
2032,4,18.0,INDSO,INDWE,-5.06
2033,4,18.0,INDEA,INDNE,-11.53
2033,4,18.0,INDNE,INDNO,11.0
2033,4,18.0,INDSO,INDWE,-5.35
2034,4,18.0,INDEA,INDNE,-13.53
2034,4,18.0,INDEA,INDSO,3.65
2034,4,18.0,INDNE,INDNO,13.0
2034,4,18.0,INDSO,INDWE,-1.89
2035,4,18.0,INDEA,INDNE,-15.53
2035,4,18.0,INDEA,INDSO,5.68
2035,4,18.0,INDEA,INDWE,0.34
2035,4,18.0,INDNE,INDNO,15.0
2036,4,18.0,INDEA,INDNE,-17.53
2036,4,18.0,INDEA,INDSO,5.79
2036,4,18.0,INDEA,INDWE,0.6
2036,4,18.0,INDNE,INDNO,17.0
2037,4,18.0,INDEA,INDNE,-19.53
2037,4,18.0,INDEA,INDSO,5.9
2037,4,18.0,INDEA,INDWE,0.87
2037,4,18.0,INDNE,INDNO,19.0
2038,4,18.0,INDEA,INDNE,-21.53
2038,4,18.0,INDEA,INDSO,6.0
2038,4,18.0,INDEA,INDWE,1.13
2038,4,18.0,INDNE,INDNO,21.0
2039,4,18.0,INDEA,INDNE,-23.53
2039,4,18.0,INDEA,INDSO,6.11
2039,4,18.0,INDEA,INDWE,1.39
2039,4,18.0,INDNE,INDNO,23.0
2040,4,18.0,INDEA,INDNE,-25.53
2040,4,18.0,INDEA,INDSO,6.22
2040,4,18.0,INDEA,INDWE,1.65
2040,4,18.0,INDNE,INDNO,25.0
2041,4,18.0,INDEA,INDNE,-27.52
2041,4,18.0,INDEA,INDSO,6.34
2041,4,18.0,INDEA,INDWE,1.94
2041,4,18.0,INDNE,INDNO,27.0
2042,4,18.0,INDEA,INDNE,-29.52
2042,4,18.0,INDEA,INDSO,6.46
2042,4,18.0,INDEA,INDWE,2.22
2042,4,18.0,INDNE,INDNO,28.99
2043,4,18.0,INDEA,INDNE,-31.52
2043,4,18.0,INDEA,INDSO,6.58
2043,4,18.0,INDEA,INDWE,2.5
2043,4,18.0,INDNE,INDNO,30.99
2044,4,18.0,INDEA,INDNE,-33.52
2044,4,18.0,INDEA,INDSO,6.65
2044,4,18.0,INDEA,INDWE,1.45
2044,4,18.0,INDNE,INDNO,32.99
2045,4,18.0,INDEA,INDNE,-35.52
2045,4,18.0,INDEA,INDSO,5.71
2045,4,18.0,INDNE,INDNO,34.99
2046,4,18.0,INDEA,INDNE,-37.52
2046,4,18.0,INDEA,INDSO,1.34
2046,4,18.0,INDNE,INDNO,36.99
2046,4,18.0,INDNO,INDWE,4.11
2047,4,18.0,INDEA,INDNE,-39.52
2047,4,18.0,INDEA,INDSO,0.65
2047,4,18.0,INDNE,INDNO,38.99
2047,4,18.0,INDNO,INDWE,0.31
2048,4,18.0,INDEA,INDNE,-41.52
2048,4,18.0,INDNE,INDNO,40.99
2049,4,18.0,INDEA,INDNE,-43.52
2049,4,18.0,INDNE,INDNO,42.99
2050,4,18.0,INDEA,INDNE,-45.52
2050,4,18.0,INDNE,INDNO,44.99
2021,4,19.0,INDEA,INDNE,2.79
2022,4,19.0,INDEA,INDNE,2.86
2022,4,19.0,INDNE,INDNO,-0.29
2023,4,19.0,INDEA,INDNE,2.85
2024,4,19.0,INDEA,INDNE,-3.53
2024,4,19.0,INDNE,INDNO,3.0
2025,4,19.0,INDEA,INDNE,-3.53
2025,4,19.0,INDNE,INDNO,3.0
2025,4,19.0,INDSO,INDWE,-2.73
2026,4,19.0,INDEA,INDNE,-3.53
2026,4,19.0,INDNE,INDNO,3.0
2026,4,19.0,INDSO,INDWE,-3.08
2027,4,19.0,INDEA,INDNE,-3.53
2027,4,19.0,INDNE,INDNO,3.0
2027,4,19.0,INDSO,INDWE,-5.43
2028,4,19.0,INDEA,INDNE,-3.53
2028,4,19.0,INDNE,INDNO,3.0
2028,4,19.0,INDSO,INDWE,-8.49
2029,4,19.0,INDEA,INDNE,-3.53
2029,4,19.0,INDNE,INDNO,3.0
2029,4,19.0,INDSO,INDWE,-11.34
2030,4,19.0,INDEA,INDNE,-5.53
2030,4,19.0,INDEA,INDNO,0.63
2030,4,19.0,INDNE,INDNO,5.0
2030,4,19.0,INDSO,INDWE,-14.88
2031,4,19.0,INDEA,INDNE,-7.53
2031,4,19.0,INDNE,INDNO,7.0
2031,4,19.0,INDSO,INDWE,-4.75
2032,4,19.0,INDEA,INDNE,-9.53
2032,4,19.0,INDNE,INDNO,9.0
2032,4,19.0,INDSO,INDWE,-5.06
2033,4,19.0,INDEA,INDNE,-11.53
2033,4,19.0,INDNE,INDNO,11.0
2033,4,19.0,INDSO,INDWE,-5.35
2034,4,19.0,INDEA,INDNE,-13.53
2034,4,19.0,INDEA,INDSO,3.65
2034,4,19.0,INDNE,INDNO,13.0
2034,4,19.0,INDSO,INDWE,-1.89
2035,4,19.0,INDEA,INDNE,-15.53
2035,4,19.0,INDEA,INDSO,5.68
2035,4,19.0,INDEA,INDWE,0.34
2035,4,19.0,INDNE,INDNO,15.0
2036,4,19.0,INDEA,INDNE,-17.53
2036,4,19.0,INDEA,INDSO,5.79
2036,4,19.0,INDEA,INDWE,0.6
2036,4,19.0,INDNE,INDNO,17.0
2037,4,19.0,INDEA,INDNE,-19.53
2037,4,19.0,INDEA,INDSO,5.9
2037,4,19.0,INDEA,INDWE,0.87
2037,4,19.0,INDNE,INDNO,19.0
2038,4,19.0,INDEA,INDNE,-21.53
2038,4,19.0,INDEA,INDSO,6.0
2038,4,19.0,INDEA,INDWE,1.13
2038,4,19.0,INDNE,INDNO,21.0
2039,4,19.0,INDEA,INDNE,-23.53
2039,4,19.0,INDEA,INDSO,6.11
2039,4,19.0,INDEA,INDWE,1.39
2039,4,19.0,INDNE,INDNO,23.0
2040,4,19.0,INDEA,INDNE,-25.53
2040,4,19.0,INDEA,INDSO,6.22
2040,4,19.0,INDEA,INDWE,1.65
2040,4,19.0,INDNE,INDNO,25.0
2041,4,19.0,INDEA,INDNE,-27.52
2041,4,19.0,INDEA,INDSO,6.34
2041,4,19.0,INDEA,INDWE,1.94
2041,4,19.0,INDNE,INDNO,27.0
2042,4,19.0,INDEA,INDNE,-29.52
2042,4,19.0,INDEA,INDSO,6.46
2042,4,19.0,INDEA,INDWE,2.22
2042,4,19.0,INDNE,INDNO,28.99
2043,4,19.0,INDEA,INDNE,-31.52
2043,4,19.0,INDEA,INDSO,6.58
2043,4,19.0,INDEA,INDWE,2.5
2043,4,19.0,INDNE,INDNO,30.99
2044,4,19.0,INDEA,INDNE,-33.52
2044,4,19.0,INDEA,INDSO,6.65
2044,4,19.0,INDEA,INDWE,1.45
2044,4,19.0,INDNE,INDNO,32.99
2045,4,19.0,INDEA,INDNE,-35.52
2045,4,19.0,INDEA,INDSO,5.71
2045,4,19.0,INDNE,INDNO,34.99
2046,4,19.0,INDEA,INDNE,-37.52
2046,4,19.0,INDEA,INDSO,1.34
2046,4,19.0,INDNE,INDNO,36.99
2046,4,19.0,INDNO,INDWE,4.11
2047,4,19.0,INDEA,INDNE,-39.52
2047,4,19.0,INDEA,INDSO,0.65
2047,4,19.0,INDNE,INDNO,38.99
2047,4,19.0,INDNO,INDWE,0.31
2048,4,19.0,INDEA,INDNE,-41.52
2048,4,19.0,INDNE,INDNO,40.99
2049,4,19.0,INDEA,INDNE,-43.52
2049,4,19.0,INDNE,INDNO,42.99
2050,4,19.0,INDEA,INDNE,-45.52
2050,4,19.0,INDNE,INDNO,44.99
2021,4,20.0,INDEA,INDNE,2.79
2022,4,20.0,INDEA,INDNE,2.86
2022,4,20.0,INDNE,INDNO,-0.29
2023,4,20.0,INDEA,INDNE,2.85
2024,4,20.0,INDEA,INDNE,-3.53
2024,4,20.0,INDNE,INDNO,3.0
2025,4,20.0,INDEA,INDNE,-3.53
2025,4,20.0,INDNE,INDNO,3.0
2025,4,20.0,INDSO,INDWE,-2.73
2026,4,20.0,INDEA,INDNE,-3.53
2026,4,20.0,INDNE,INDNO,3.0
2026,4,20.0,INDSO,INDWE,-3.08
2027,4,20.0,INDEA,INDNE,-3.53
2027,4,20.0,INDNE,INDNO,3.0
2027,4,20.0,INDSO,INDWE,-5.43
2028,4,20.0,INDEA,INDNE,-3.53
2028,4,20.0,INDNE,INDNO,3.0
2028,4,20.0,INDSO,INDWE,-8.49
2029,4,20.0,INDEA,INDNE,-3.53
2029,4,20.0,INDNE,INDNO,3.0
2029,4,20.0,INDSO,INDWE,-11.34
2030,4,20.0,INDEA,INDNE,-5.53
2030,4,20.0,INDEA,INDNO,0.63
2030,4,20.0,INDNE,INDNO,5.0
2030,4,20.0,INDSO,INDWE,-14.88
2031,4,20.0,INDEA,INDNE,-7.53
2031,4,20.0,INDNE,INDNO,7.0
2031,4,20.0,INDSO,INDWE,-4.75
2032,4,20.0,INDEA,INDNE,-9.53
2032,4,20.0,INDNE,INDNO,9.0
2032,4,20.0,INDSO,INDWE,-5.06
2033,4,20.0,INDEA,INDNE,-11.53
2033,4,20.0,INDNE,INDNO,11.0
2033,4,20.0,INDSO,INDWE,-5.35
2034,4,20.0,INDEA,INDNE,-13.53
2034,4,20.0,INDEA,INDSO,3.65
2034,4,20.0,INDNE,INDNO,13.0
2034,4,20.0,INDSO,INDWE,-1.89
2035,4,20.0,INDEA,INDNE,-15.53
2035,4,20.0,INDEA,INDSO,5.68
2035,4,20.0,INDEA,INDWE,0.34
2035,4,20.0,INDNE,INDNO,15.0
2036,4,20.0,INDEA,INDNE,-17.53
2036,4,20.0,INDEA,INDSO,5.79
2036,4,20.0,INDEA,INDWE,0.6
2036,4,20.0,INDNE,INDNO,17.0
2037,4,20.0,INDEA,INDNE,-19.53
2037,4,20.0,INDEA,INDSO,5.9
2037,4,20.0,INDEA,INDWE,0.87
2037,4,20.0,INDNE,INDNO,19.0
2038,4,20.0,INDEA,INDNE,-21.53
2038,4,20.0,INDEA,INDSO,6.0
2038,4,20.0,INDEA,INDWE,1.13
2038,4,20.0,INDNE,INDNO,21.0
2039,4,20.0,INDEA,INDNE,-23.53
2039,4,20.0,INDEA,INDSO,6.11
2039,4,20.0,INDEA,INDWE,1.39
2039,4,20.0,INDNE,INDNO,23.0
2040,4,20.0,INDEA,INDNE,-25.53
2040,4,20.0,INDEA,INDSO,6.22
2040,4,20.0,INDEA,INDWE,1.65
2040,4,20.0,INDNE,INDNO,25.0
2041,4,20.0,INDEA,INDNE,-27.52
2041,4,20.0,INDEA,INDSO,6.34
2041,4,20.0,INDEA,INDWE,1.94
2041,4,20.0,INDNE,INDNO,27.0
2042,4,20.0,INDEA,INDNE,-29.52
2042,4,20.0,INDEA,INDSO,6.46
2042,4,20.0,INDEA,INDWE,2.22
2042,4,20.0,INDNE,INDNO,28.99
2043,4,20.0,INDEA,INDNE,-31.52
2043,4,20.0,INDEA,INDSO,6.58
2043,4,20.0,INDEA,INDWE,2.5
2043,4,20.0,INDNE,INDNO,30.99
2044,4,20.0,INDEA,INDNE,-33.52
2044,4,20.0,INDEA,INDSO,6.65
2044,4,20.0,INDEA,INDWE,1.45
2044,4,20.0,INDNE,INDNO,32.99
2045,4,20.0,INDEA,INDNE,-35.52
2045,4,20.0,INDEA,INDSO,5.71
2045,4,20.0,INDNE,INDNO,34.99
2046,4,20.0,INDEA,INDNE,-37.52
2046,4,20.0,INDEA,INDSO,1.34
2046,4,20.0,INDNE,INDNO,36.99
2046,4,20.0,INDNO,INDWE,4.11
2047,4,20.0,INDEA,INDNE,-39.52
2047,4,20.0,INDEA,INDSO,0.65
2047,4,20.0,INDNE,INDNO,38.99
2047,4,20.0,INDNO,INDWE,0.31
2048,4,20.0,INDEA,INDNE,-41.52
2048,4,20.0,INDNE,INDNO,40.99
2049,4,20.0,INDEA,INDNE,-43.52
2049,4,20.0,INDNE,INDNO,42.99
2050,4,20.0,INDEA,INDNE,-45.52
2050,4,20.0,INDNE,INDNO,44.99
2021,4,21.0,INDEA,INDNE,2.79
2022,4,21.0,INDEA,INDNE,2.86
2022,4,21.0,INDNE,INDNO,-0.29
2023,4,21.0,INDEA,INDNE,2.85
2024,4,21.0,INDEA,INDNE,-3.53
2024,4,21.0,INDNE,INDNO,3.0
2025,4,21.0,INDEA,INDNE,-3.53
2025,4,21.0,INDNE,INDNO,3.0
2025,4,21.0,INDSO,INDWE,-2.73
2026,4,21.0,INDEA,INDNE,-3.53
2026,4,21.0,INDNE,INDNO,3.0
2026,4,21.0,INDSO,INDWE,-3.08
2027,4,21.0,INDEA,INDNE,-3.53
2027,4,21.0,INDNE,INDNO,3.0
2027,4,21.0,INDSO,INDWE,-5.43
2028,4,21.0,INDEA,INDNE,-3.53
2028,4,21.0,INDNE,INDNO,3.0
2028,4,21.0,INDSO,INDWE,-8.49
2029,4,21.0,INDEA,INDNE,-3.53
2029,4,21.0,INDNE,INDNO,3.0
2029,4,21.0,INDSO,INDWE,-11.34
2030,4,21.0,INDEA,INDNE,-5.53
2030,4,21.0,INDEA,INDNO,0.63
2030,4,21.0,INDNE,INDNO,5.0
2030,4,21.0,INDSO,INDWE,-14.88
2031,4,21.0,INDEA,INDNE,-7.53
2031,4,21.0,INDNE,INDNO,7.0
2031,4,21.0,INDSO,INDWE,-4.75
2032,4,21.0,INDEA,INDNE,-9.53
2032,4,21.0,INDNE,INDNO,9.0
2032,4,21.0,INDSO,INDWE,-5.06
2033,4,21.0,INDEA,INDNE,-11.53
2033,4,21.0,INDNE,INDNO,11.0
2033,4,21.0,INDSO,INDWE,-5.35
2034,4,21.0,INDEA,INDNE,-13.53
2034,4,21.0,INDEA,INDSO,3.65
2034,4,21.0,INDNE,INDNO,13.0
2034,4,21.0,INDSO,INDWE,-1.89
2035,4,21.0,INDEA,INDNE,-15.53
2035,4,21.0,INDEA,INDSO,5.68
2035,4,21.0,INDEA,INDWE,0.34
2035,4,21.0,INDNE,INDNO,15.0
2036,4,21.0,INDEA,INDNE,-17.53
2036,4,21.0,INDEA,INDSO,5.79
2036,4,21.0,INDEA,INDWE,0.6
2036,4,21.0,INDNE,INDNO,17.0
2037,4,21.0,INDEA,INDNE,-19.53
2037,4,21.0,INDEA,INDSO,5.9
2037,4,21.0,INDEA,INDWE,0.87
2037,4,21.0,INDNE,INDNO,19.0
2038,4,21.0,INDEA,INDNE,-21.53
2038,4,21.0,INDEA,INDSO,6.0
2038,4,21.0,INDEA,INDWE,1.13
2038,4,21.0,INDNE,INDNO,21.0
2039,4,21.0,INDEA,INDNE,-23.53
2039,4,21.0,INDEA,INDSO,6.11
2039,4,21.0,INDEA,INDWE,1.39
2039,4,21.0,INDNE,INDNO,23.0
2040,4,21.0,INDEA,INDNE,-25.53
2040,4,21.0,INDEA,INDSO,6.22
2040,4,21.0,INDEA,INDWE,1.65
2040,4,21.0,INDNE,INDNO,25.0
2041,4,21.0,INDEA,INDNE,-27.52
2041,4,21.0,INDEA,INDSO,6.34
2041,4,21.0,INDEA,INDWE,1.94
2041,4,21.0,INDNE,INDNO,27.0
2042,4,21.0,INDEA,INDNE,-29.52
2042,4,21.0,INDEA,INDSO,6.46
2042,4,21.0,INDEA,INDWE,2.22
2042,4,21.0,INDNE,INDNO,28.99
2043,4,21.0,INDEA,INDNE,-31.52
2043,4,21.0,INDEA,INDSO,6.58
2043,4,21.0,INDEA,INDWE,2.5
2043,4,21.0,INDNE,INDNO,30.99
2044,4,21.0,INDEA,INDNE,-33.52
2044,4,21.0,INDEA,INDSO,6.65
2044,4,21.0,INDEA,INDWE,1.45
2044,4,21.0,INDNE,INDNO,32.99
2045,4,21.0,INDEA,INDNE,-35.52
2045,4,21.0,INDEA,INDSO,5.71
2045,4,21.0,INDNE,INDNO,34.99
2046,4,21.0,INDEA,INDNE,-37.52
2046,4,21.0,INDEA,INDSO,1.34
2046,4,21.0,INDNE,INDNO,36.99
2046,4,21.0,INDNO,INDWE,4.11
2047,4,21.0,INDEA,INDNE,-39.52
2047,4,21.0,INDEA,INDSO,0.65
2047,4,21.0,INDNE,INDNO,38.99
2047,4,21.0,INDNO,INDWE,0.31
2048,4,21.0,INDEA,INDNE,-41.52
2048,4,21.0,INDNE,INDNO,40.99
2049,4,21.0,INDEA,INDNE,-43.52
2049,4,21.0,INDNE,INDNO,42.99
2050,4,21.0,INDEA,INDNE,-45.52
2050,4,21.0,INDNE,INDNO,44.99
2021,4,22.0,INDEA,INDNE,2.79
2022,4,22.0,INDEA,INDNE,2.86
2022,4,22.0,INDNE,INDNO,-0.29
2023,4,22.0,INDEA,INDNE,2.85
2024,4,22.0,INDEA,INDNE,-3.53
2024,4,22.0,INDNE,INDNO,3.0
2025,4,22.0,INDEA,INDNE,-3.53
2025,4,22.0,INDNE,INDNO,3.0
2025,4,22.0,INDSO,INDWE,-2.73
2026,4,22.0,INDEA,INDNE,-3.53
2026,4,22.0,INDNE,INDNO,3.0
2026,4,22.0,INDSO,INDWE,-3.08
2027,4,22.0,INDEA,INDNE,-3.53
2027,4,22.0,INDNE,INDNO,3.0
2027,4,22.0,INDSO,INDWE,-5.43
2028,4,22.0,INDEA,INDNE,-3.53
2028,4,22.0,INDNE,INDNO,3.0
2028,4,22.0,INDSO,INDWE,-8.49
2029,4,22.0,INDEA,INDNE,-3.53
2029,4,22.0,INDNE,INDNO,3.0
2029,4,22.0,INDSO,INDWE,-11.34
2030,4,22.0,INDEA,INDNE,-5.53
2030,4,22.0,INDEA,INDNO,0.63
2030,4,22.0,INDNE,INDNO,5.0
2030,4,22.0,INDSO,INDWE,-14.88
2031,4,22.0,INDEA,INDNE,-7.53
2031,4,22.0,INDNE,INDNO,7.0
2031,4,22.0,INDSO,INDWE,-4.75
2032,4,22.0,INDEA,INDNE,-9.53
2032,4,22.0,INDNE,INDNO,9.0
2032,4,22.0,INDSO,INDWE,-5.06
2033,4,22.0,INDEA,INDNE,-11.53
