REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,MINOTHSAU,1,2024,13.497
GLOBAL,MINOTHSAU,1,2025,13.497
GLOBAL,MINOTHSAU,1,2026,13.497
GLOBAL,MINOTHSAU,1,2027,13.497
GLOBAL,MINOTHSAU,1,2028,13.497
GLOBAL,MINOTHSAU,1,2029,13.497
GLOBAL,MINOTHSAU,1,2030,13.497
GLOBAL,MINOTHSAU,1,2031,13.497
GLOBAL,MINOTHSAU,1,2032,13.497
GLOBAL,MINOTHSAU,1,2033,13.497
GLOBAL,MINOTHSAU,1,2034,13.497
GLOBAL,MINOTHSAU,1,2035,13.497
GLOBAL,MINOTHSAU,1,2036,13.497
GLOBAL,MINOTHSAU,1,2037,13.497
GLOBAL,MINOTHSAU,1,2038,13.497
GLOBAL,MINOTHSAU,1,2039,13.497
GLOBAL,MINOTHSAU,1,2040,13.497
GLOBAL,MINOTHSAU,1,2041,13.497
GLOBAL,MINOTHSAU,1,2042,13.497
GLOBAL,MINOTHSAU,1,2043,13.497
GLOBAL,MINOTHSAU,1,2044,13.497
GLOBAL,MINOTHSAU,1,2045,13.497
GLOBAL,MINOTHSAU,1,2046,13.497
GLOBAL,MINOTHSAU,1,2047,13.497
GLOBAL,MINOTHSAU,1,2048,13.497
GLOBAL,MINOTHSAU,1,2049,13.497
GLOBAL,MINOTHSAU,1,2050,13.497
GLOBAL,MINOTHSDN,1,2021,13.497
GLOBAL,MINOTHSDN,1,2022,13.497
GLOBAL,MINOTHSDN,1,2023,13.497
GLOBAL,MINOTHSDN,1,2024,13.497
GLOBAL,MINOTHSDN,1,2025,13.497
GLOBAL,MINOTHSDN,1,2026,13.497
GLOBAL,MINOTHSDN,1,2027,13.497
GLOBAL,MINOTHSDN,1,2028,13.497
GLOBAL,MINOTHSDN,1,2029,13.497
GLOBAL,MINOTHSDN,1,2030,13.497
GLOBAL,MINOTHSDN,1,2031,13.497
GLOBAL,MINOTHSDN,1,2032,13.497
GLOBAL,MINOTHSDN,1,2033,13.497
GLOBAL,MINOTHSDN,1,2034,13.497
GLOBAL,MINOTHSDN,1,2035,13.497
GLOBAL,MINOTHSDN,1,2036,13.497
GLOBAL,MINOTHSDN,1,2037,13.497
GLOBAL,MINOTHSDN,1,2038,13.497
GLOBAL,MINOTHSDN,1,2039,13.497
GLOBAL,MINOTHSDN,1,2040,13.497
GLOBAL,MINOTHSDN,1,2041,13.497
GLOBAL,MINOTHSDN,1,2042,13.497
GLOBAL,MINOTHSDN,1,2043,13.497
GLOBAL,MINOTHSDN,1,2044,13.497
GLOBAL,MINOTHSDN,1,2045,13.497
GLOBAL,MINOTHSDN,1,2046,13.497
GLOBAL,MINOTHSDN,1,2047,13.497
GLOBAL,MINOTHSDN,1,2048,13.497
GLOBAL,MINOTHSDN,1,2049,13.497
GLOBAL,MINOTHSDN,1,2050,13.497
GLOBAL,MINOTHSEN,1,2021,13.497
GLOBAL,MINOTHSEN,1,2022,13.497
GLOBAL,MINOTHSEN,1,2023,13.497
GLOBAL,MINOTHSEN,1,2024,13.497
GLOBAL,MINOTHSEN,1,2025,13.497
GLOBAL,MINOTHSEN,1,2026,13.497
GLOBAL,MINOTHSEN,1,2027,13.497
GLOBAL,MINOTHSEN,1,2028,13.497
GLOBAL,MINOTHSEN,1,2029,13.497
GLOBAL,MINOTHSEN,1,2030,13.497
GLOBAL,MINOTHSEN,1,2031,13.497
GLOBAL,MINOTHSEN,1,2032,13.497
GLOBAL,MINOTHSEN,1,2033,13.497
GLOBAL,MINOTHSEN,1,2034,13.497
GLOBAL,MINOTHSEN,1,2035,13.497
GLOBAL,MINOTHSEN,1,2036,13.497
GLOBAL,MINOTHSEN,1,2037,13.497
GLOBAL,MINOTHSEN,1,2038,13.497
GLOBAL,MINOTHSEN,1,2039,13.497
GLOBAL,MINOTHSEN,1,2040,13.497
GLOBAL,MINOTHSEN,1,2041,13.497
GLOBAL,MINOTHSEN,1,2042,13.497
GLOBAL,MINOTHSEN,1,2043,13.497
GLOBAL,MINOTHSEN,1,2044,13.497
GLOBAL,MINOTHSEN,1,2045,13.497
GLOBAL,MINOTHSEN,1,2046,13.497
GLOBAL,MINOTHSEN,1,2047,13.497
GLOBAL,MINOTHSEN,1,2048,13.497
GLOBAL,MINOTHSEN,1,2049,13.497
GLOBAL,MINOTHSEN,1,2050,13.497
GLOBAL,MINOTHSGP,1,2021,13.497
GLOBAL,MINOTHSGP,1,2022,13.497
GLOBAL,MINOTHSGP,1,2023,13.497
GLOBAL,MINOTHSGP,1,2024,13.497
GLOBAL,MINOTHSGP,1,2025,13.497
GLOBAL,MINOTHSGP,1,2026,13.497
GLOBAL,MINOTHSGP,1,2027,13.497
GLOBAL,MINOTHSGP,1,2028,13.497
GLOBAL,MINOTHSGP,1,2029,13.497
GLOBAL,MINOTHSGP,1,2030,13.497
GLOBAL,MINOTHSGP,1,2031,13.497
GLOBAL,MINOTHSGP,1,2032,13.497
GLOBAL,MINOTHSGP,1,2033,13.497
GLOBAL,MINOTHSGP,1,2034,13.497
GLOBAL,MINOTHSGP,1,2035,13.497
GLOBAL,MINOTHSGP,1,2036,13.497
GLOBAL,MINOTHSGP,1,2037,13.497
GLOBAL,MINOTHSGP,1,2038,13.497
GLOBAL,MINOTHSGP,1,2039,13.497
GLOBAL,MINOTHSGP,1,2040,13.497
GLOBAL,MINOTHSGP,1,2041,13.497
GLOBAL,MINOTHSGP,1,2042,13.497
GLOBAL,MINOTHSGP,1,2043,13.497
GLOBAL,MINOTHSGP,1,2044,13.497
GLOBAL,MINOTHSGP,1,2045,13.497
GLOBAL,MINOTHSGP,1,2046,13.497
GLOBAL,MINOTHSGP,1,2047,13.497
GLOBAL,MINOTHSGP,1,2048,13.497
GLOBAL,MINOTHSGP,1,2049,13.497
GLOBAL,MINOTHSGP,1,2050,13.497
GLOBAL,MINOTHSLE,1,2021,13.497
GLOBAL,MINOTHSLE,1,2022,13.497
GLOBAL,MINOTHSLE,1,2023,13.497
GLOBAL,MINOTHSLE,1,2024,13.497
GLOBAL,MINOTHSLE,1,2025,13.497
GLOBAL,MINOTHSLE,1,2026,13.497
GLOBAL,MINOTHSLE,1,2027,13.497
GLOBAL,MINOTHSLE,1,2028,13.497
GLOBAL,MINOTHSLE,1,2029,13.497
GLOBAL,MINOTHSLE,1,2030,13.497
GLOBAL,MINOTHSLE,1,2031,13.497
GLOBAL,MINOTHSLE,1,2032,13.497
GLOBAL,MINOTHSLE,1,2033,13.497
GLOBAL,MINOTHSLE,1,2034,13.497
GLOBAL,MINOTHSLE,1,2035,13.497
GLOBAL,MINOTHSLE,1,2036,13.497
GLOBAL,MINOTHSLE,1,2037,13.497
GLOBAL,MINOTHSLE,1,2038,13.497
GLOBAL,MINOTHSLE,1,2039,13.497
GLOBAL,MINOTHSLE,1,2040,13.497
GLOBAL,MINOTHSLE,1,2041,13.497
GLOBAL,MINOTHSLE,1,2042,13.497
GLOBAL,MINOTHSLE,1,2043,13.497
GLOBAL,MINOTHSLE,1,2044,13.497
GLOBAL,MINOTHSLE,1,2045,13.497
GLOBAL,MINOTHSLE,1,2046,13.497
GLOBAL,MINOTHSLE,1,2047,13.497
GLOBAL,MINOTHSLE,1,2048,13.497
GLOBAL,MINOTHSLE,1,2049,13.497
GLOBAL,MINOTHSLE,1,2050,13.497
GLOBAL,MINOTHSLV,1,2021,13.497
GLOBAL,MINOTHSLV,1,2022,13.497
GLOBAL,MINOTHSLV,1,2023,13.497
GLOBAL,MINOTHSLV,1,2024,13.497
GLOBAL,MINOTHSLV,1,2025,13.497
GLOBAL,MINOTHSLV,1,2026,13.497
GLOBAL,MINOTHSLV,1,2027,13.497
GLOBAL,MINOTHSLV,1,2028,13.497
GLOBAL,MINOTHSLV,1,2029,13.497
GLOBAL,MINOTHSLV,1,2030,13.497
GLOBAL,MINOTHSLV,1,2031,13.497
GLOBAL,MINOTHSLV,1,2032,13.497
GLOBAL,MINOTHSLV,1,2033,13.497
GLOBAL,MINOTHSLV,1,2034,13.497
GLOBAL,MINOTHSLV,1,2035,13.497
GLOBAL,MINOTHSLV,1,2036,13.497
GLOBAL,MINOTHSLV,1,2037,13.497
GLOBAL,MINOTHSLV,1,2038,13.497
GLOBAL,MINOTHSLV,1,2039,13.497
GLOBAL,MINOTHSLV,1,2040,13.497
GLOBAL,MINOTHSLV,1,2041,13.497
GLOBAL,MINOTHSLV,1,2042,13.497
GLOBAL,MINOTHSLV,1,2043,13.497
GLOBAL,MINOTHSLV,1,2044,13.497
GLOBAL,MINOTHSLV,1,2045,13.497
GLOBAL,MINOTHSLV,1,2046,13.497
GLOBAL,MINOTHSLV,1,2047,13.497
GLOBAL,MINOTHSLV,1,2048,13.497
GLOBAL,MINOTHSLV,1,2049,13.497
GLOBAL,MINOTHSLV,1,2050,13.497
GLOBAL,MINOTHSOM,1,2021,13.497
GLOBAL,MINOTHSOM,1,2022,13.497
GLOBAL,MINOTHSOM,1,2023,13.497
GLOBAL,MINOTHSOM,1,2024,13.497
GLOBAL,MINOTHSOM,1,2025,13.497
GLOBAL,MINOTHSOM,1,2026,13.497
GLOBAL,MINOTHSOM,1,2027,13.497
GLOBAL,MINOTHSOM,1,2028,13.497
GLOBAL,MINOTHSOM,1,2029,13.497
GLOBAL,MINOTHSOM,1,2030,13.497
GLOBAL,MINOTHSOM,1,2031,13.497
GLOBAL,MINOTHSOM,1,2032,13.497
GLOBAL,MINOTHSOM,1,2033,13.497
GLOBAL,MINOTHSOM,1,2034,13.497
GLOBAL,MINOTHSOM,1,2035,13.497
GLOBAL,MINOTHSOM,1,2036,13.497
GLOBAL,MINOTHSOM,1,2037,13.497
GLOBAL,MINOTHSOM,1,2038,13.497
GLOBAL,MINOTHSOM,1,2039,13.497
GLOBAL,MINOTHSOM,1,2040,13.497
GLOBAL,MINOTHSOM,1,2041,13.497
GLOBAL,MINOTHSOM,1,2042,13.497
GLOBAL,MINOTHSOM,1,2043,13.497
GLOBAL,MINOTHSOM,1,2044,13.497
GLOBAL,MINOTHSOM,1,2045,13.497
GLOBAL,MINOTHSOM,1,2046,13.497
GLOBAL,MINOTHSOM,1,2047,13.497
GLOBAL,MINOTHSOM,1,2048,13.497
GLOBAL,MINOTHSOM,1,2049,13.497
GLOBAL,MINOTHSOM,1,2050,13.497
GLOBAL,MINOTHSRB,1,2021,13.497
GLOBAL,MINOTHSRB,1,2022,13.497
GLOBAL,MINOTHSRB,1,2023,13.497
GLOBAL,MINOTHSRB,1,2024,13.497
GLOBAL,MINOTHSRB,1,2025,13.497
GLOBAL,MINOTHSRB,1,2026,13.497
GLOBAL,MINOTHSRB,1,2027,13.497
GLOBAL,MINOTHSRB,1,2028,13.497
GLOBAL,MINOTHSRB,1,2029,13.497
GLOBAL,MINOTHSRB,1,2030,13.497
GLOBAL,MINOTHSRB,1,2031,13.497
GLOBAL,MINOTHSRB,1,2032,13.497
GLOBAL,MINOTHSRB,1,2033,13.497
GLOBAL,MINOTHSRB,1,2034,13.497
GLOBAL,MINOTHSRB,1,2035,13.497
GLOBAL,MINOTHSRB,1,2036,13.497
GLOBAL,MINOTHSRB,1,2037,13.497
GLOBAL,MINOTHSRB,1,2038,13.497
GLOBAL,MINOTHSRB,1,2039,13.497
GLOBAL,MINOTHSRB,1,2040,13.497
GLOBAL,MINOTHSRB,1,2041,13.497
GLOBAL,MINOTHSRB,1,2042,13.497
GLOBAL,MINOTHSRB,1,2043,13.497
GLOBAL,MINOTHSRB,1,2044,13.497
GLOBAL,MINOTHSRB,1,2045,13.497
GLOBAL,MINOTHSRB,1,2046,13.497
GLOBAL,MINOTHSRB,1,2047,13.497
GLOBAL,MINOTHSRB,1,2048,13.497
GLOBAL,MINOTHSRB,1,2049,13.497
GLOBAL,MINOTHSRB,1,2050,13.497
GLOBAL,MINOTHSUR,1,2021,13.497
GLOBAL,MINOTHSUR,1,2022,13.497
GLOBAL,MINOTHSUR,1,2023,13.497
GLOBAL,MINOTHSUR,1,2024,13.497
GLOBAL,MINOTHSUR,1,2025,13.497
GLOBAL,MINOTHSUR,1,2026,13.497
GLOBAL,MINOTHSUR,1,2027,13.497
GLOBAL,MINOTHSUR,1,2028,13.497
GLOBAL,MINOTHSUR,1,2029,13.497
GLOBAL,MINOTHSUR,1,2030,13.497
GLOBAL,MINOTHSUR,1,2031,13.497
GLOBAL,MINOTHSUR,1,2032,13.497
GLOBAL,MINOTHSUR,1,2033,13.497
GLOBAL,MINOTHSUR,1,2034,13.497
GLOBAL,MINOTHSUR,1,2035,13.497
GLOBAL,MINOTHSUR,1,2036,13.497
GLOBAL,MINOTHSUR,1,2037,13.497
GLOBAL,MINOTHSUR,1,2038,13.497
GLOBAL,MINOTHSUR,1,2039,13.497
GLOBAL,MINOTHSUR,1,2040,13.497
GLOBAL,MINOTHSUR,1,2041,13.497
GLOBAL,MINOTHSUR,1,2042,13.497
GLOBAL,MINOTHSUR,1,2043,13.497
GLOBAL,MINOTHSUR,1,2044,13.497
GLOBAL,MINOTHSUR,1,2045,13.497
GLOBAL,MINOTHSUR,1,2046,13.497
GLOBAL,MINOTHSUR,1,2047,13.497
GLOBAL,MINOTHSUR,1,2048,13.497
GLOBAL,MINOTHSUR,1,2049,13.497
GLOBAL,MINOTHSUR,1,2050,13.497
GLOBAL,MINOTHSVK,1,2021,13.497
GLOBAL,MINOTHSVK,1,2022,13.497
GLOBAL,MINOTHSVK,1,2023,13.497
GLOBAL,MINOTHSVK,1,2024,13.497
GLOBAL,MINOTHSVK,1,2025,13.497
GLOBAL,MINOTHSVK,1,2026,13.497
GLOBAL,MINOTHSVK,1,2027,13.497
GLOBAL,MINOTHSVK,1,2028,13.497
GLOBAL,MINOTHSVK,1,2029,13.497
GLOBAL,MINOTHSVK,1,2030,13.497
GLOBAL,MINOTHSVK,1,2031,13.497
GLOBAL,MINOTHSVK,1,2032,13.497
GLOBAL,MINOTHSVK,1,2033,13.497
GLOBAL,MINOTHSVK,1,2034,13.497
GLOBAL,MINOTHSVK,1,2035,13.497
GLOBAL,MINOTHSVK,1,2036,13.497
GLOBAL,MINOTHSVK,1,2037,13.497
GLOBAL,MINOTHSVK,1,2038,13.497
GLOBAL,MINOTHSVK,1,2039,13.497
GLOBAL,MINOTHSVK,1,2040,13.497
GLOBAL,MINOTHSVK,1,2041,13.497
GLOBAL,MINOTHSVK,1,2042,13.497
GLOBAL,MINOTHSVK,1,2043,13.497
GLOBAL,MINOTHSVK,1,2044,13.497
GLOBAL,MINOTHSVK,1,2045,13.497
GLOBAL,MINOTHSVK,1,2046,13.497
GLOBAL,MINOTHSVK,1,2047,13.497
GLOBAL,MINOTHSVK,1,2048,13.497
GLOBAL,MINOTHSVK,1,2049,13.497
GLOBAL,MINOTHSVK,1,2050,13.497
GLOBAL,MINOTHSVN,1,2021,13.497
GLOBAL,MINOTHSVN,1,2022,13.497
GLOBAL,MINOTHSVN,1,2023,13.497
GLOBAL,MINOTHSVN,1,2024,13.497
GLOBAL,MINOTHSVN,1,2025,13.497
GLOBAL,MINOTHSVN,1,2026,13.497
GLOBAL,MINOTHSVN,1,2027,13.497
GLOBAL,MINOTHSVN,1,2028,13.497
GLOBAL,MINOTHSVN,1,2029,13.497
GLOBAL,MINOTHSVN,1,2030,13.497
GLOBAL,MINOTHSVN,1,2031,13.497
GLOBAL,MINOTHSVN,1,2032,13.497
GLOBAL,MINOTHSVN,1,2033,13.497
GLOBAL,MINOTHSVN,1,2034,13.497
GLOBAL,MINOTHSVN,1,2035,13.497
GLOBAL,MINOTHSVN,1,2036,13.497
GLOBAL,MINOTHSVN,1,2037,13.497
GLOBAL,MINOTHSVN,1,2038,13.497
GLOBAL,MINOTHSVN,1,2039,13.497
GLOBAL,MINOTHSVN,1,2040,13.497
GLOBAL,MINOTHSVN,1,2041,13.497
GLOBAL,MINOTHSVN,1,2042,13.497
GLOBAL,MINOTHSVN,1,2043,13.497
GLOBAL,MINOTHSVN,1,2044,13.497
GLOBAL,MINOTHSVN,1,2045,13.497
GLOBAL,MINOTHSVN,1,2046,13.497
GLOBAL,MINOTHSVN,1,2047,13.497
GLOBAL,MINOTHSVN,1,2048,13.497
GLOBAL,MINOTHSVN,1,2049,13.497
GLOBAL,MINOTHSVN,1,2050,13.497
GLOBAL,MINOTHSWE,1,2021,13.497
GLOBAL,MINOTHSWE,1,2022,13.497
GLOBAL,MINOTHSWE,1,2023,13.497
GLOBAL,MINOTHSWE,1,2024,13.497
GLOBAL,MINOTHSWE,1,2025,13.497
GLOBAL,MINOTHSWE,1,2026,13.497
GLOBAL,MINOTHSWE,1,2027,13.497
GLOBAL,MINOTHSWE,1,2028,13.497
GLOBAL,MINOTHSWE,1,2029,13.497
GLOBAL,MINOTHSWE,1,2030,13.497
GLOBAL,MINOTHSWE,1,2031,13.497
GLOBAL,MINOTHSWE,1,2032,13.497
GLOBAL,MINOTHSWE,1,2033,13.497
GLOBAL,MINOTHSWE,1,2034,13.497
GLOBAL,MINOTHSWE,1,2035,13.497
GLOBAL,MINOTHSWE,1,2036,13.497
GLOBAL,MINOTHSWE,1,2037,13.497
GLOBAL,MINOTHSWE,1,2038,13.497
GLOBAL,MINOTHSWE,1,2039,13.497
GLOBAL,MINOTHSWE,1,2040,13.497
GLOBAL,MINOTHSWE,1,2041,13.497
GLOBAL,MINOTHSWE,1,2042,13.497
GLOBAL,MINOTHSWE,1,2043,13.497
GLOBAL,MINOTHSWE,1,2044,13.497
GLOBAL,MINOTHSWE,1,2045,13.497
GLOBAL,MINOTHSWE,1,2046,13.497
GLOBAL,MINOTHSWE,1,2047,13.497
GLOBAL,MINOTHSWE,1,2048,13.497
GLOBAL,MINOTHSWE,1,2049,13.497
GLOBAL,MINOTHSWE,1,2050,13.497
GLOBAL,MINOTHSWZ,1,2021,13.497
GLOBAL,MINOTHSWZ,1,2022,13.497
GLOBAL,MINOTHSWZ,1,2023,13.497
GLOBAL,MINOTHSWZ,1,2024,13.497
GLOBAL,MINOTHSWZ,1,2025,13.497
GLOBAL,MINOTHSWZ,1,2026,13.497
GLOBAL,MINOTHSWZ,1,2027,13.497
GLOBAL,MINOTHSWZ,1,2028,13.497
GLOBAL,MINOTHSWZ,1,2029,13.497
GLOBAL,MINOTHSWZ,1,2030,13.497
GLOBAL,MINOTHSWZ,1,2031,13.497
GLOBAL,MINOTHSWZ,1,2032,13.497
GLOBAL,MINOTHSWZ,1,2033,13.497
GLOBAL,MINOTHSWZ,1,2034,13.497
GLOBAL,MINOTHSWZ,1,2035,13.497
GLOBAL,MINOTHSWZ,1,2036,13.497
GLOBAL,MINOTHSWZ,1,2037,13.497
GLOBAL,MINOTHSWZ,1,2038,13.497
GLOBAL,MINOTHSWZ,1,2039,13.497
GLOBAL,MINOTHSWZ,1,2040,13.497
GLOBAL,MINOTHSWZ,1,2041,13.497
GLOBAL,MINOTHSWZ,1,2042,13.497
GLOBAL,MINOTHSWZ,1,2043,13.497
GLOBAL,MINOTHSWZ,1,2044,13.497
GLOBAL,MINOTHSWZ,1,2045,13.497
GLOBAL,MINOTHSWZ,1,2046,13.497
GLOBAL,MINOTHSWZ,1,2047,13.497
GLOBAL,MINOTHSWZ,1,2048,13.497
GLOBAL,MINOTHSWZ,1,2049,13.497
GLOBAL,MINOTHSWZ,1,2050,13.497
GLOBAL,MINOTHSYR,1,2021,13.497
GLOBAL,MINOTHSYR,1,2022,13.497
GLOBAL,MINOTHSYR,1,2023,13.497
GLOBAL,MINOTHSYR,1,2024,13.497
GLOBAL,MINOTHSYR,1,2025,13.497
GLOBAL,MINOTHSYR,1,2026,13.497
GLOBAL,MINOTHSYR,1,2027,13.497
GLOBAL,MINOTHSYR,1,2028,13.497
GLOBAL,MINOTHSYR,1,2029,13.497
GLOBAL,MINOTHSYR,1,2030,13.497
GLOBAL,MINOTHSYR,1,2031,13.497
GLOBAL,MINOTHSYR,1,2032,13.497
GLOBAL,MINOTHSYR,1,2033,13.497
GLOBAL,MINOTHSYR,1,2034,13.497
GLOBAL,MINOTHSYR,1,2035,13.497
GLOBAL,MINOTHSYR,1,2036,13.497
GLOBAL,MINOTHSYR,1,2037,13.497
GLOBAL,MINOTHSYR,1,2038,13.497
GLOBAL,MINOTHSYR,1,2039,13.497
GLOBAL,MINOTHSYR,1,2040,13.497
GLOBAL,MINOTHSYR,1,2041,13.497
GLOBAL,MINOTHSYR,1,2042,13.497
GLOBAL,MINOTHSYR,1,2043,13.497
GLOBAL,MINOTHSYR,1,2044,13.497
GLOBAL,MINOTHSYR,1,2045,13.497
GLOBAL,MINOTHSYR,1,2046,13.497
GLOBAL,MINOTHSYR,1,2047,13.497
GLOBAL,MINOTHSYR,1,2048,13.497
GLOBAL,MINOTHSYR,1,2049,13.497
GLOBAL,MINOTHSYR,1,2050,13.497
GLOBAL,MINOTHTCD,1,2021,13.497
GLOBAL,MINOTHTCD,1,2022,13.497
GLOBAL,MINOTHTCD,1,2023,13.497
GLOBAL,MINOTHTCD,1,2024,13.497
GLOBAL,MINOTHTCD,1,2025,13.497
GLOBAL,MINOTHTCD,1,2026,13.497
GLOBAL,MINOTHTCD,1,2027,13.497
GLOBAL,MINOTHTCD,1,2028,13.497
GLOBAL,MINOTHTCD,1,2029,13.497
GLOBAL,MINOTHTCD,1,2030,13.497
GLOBAL,MINOTHTCD,1,2031,13.497
GLOBAL,MINOTHTCD,1,2032,13.497
GLOBAL,MINOTHTCD,1,2033,13.497
GLOBAL,MINOTHTCD,1,2034,13.497
GLOBAL,MINOTHTCD,1,2035,13.497
GLOBAL,MINOTHTCD,1,2036,13.497
GLOBAL,MINOTHTCD,1,2037,13.497
GLOBAL,MINOTHTCD,1,2038,13.497
GLOBAL,MINOTHTCD,1,2039,13.497
GLOBAL,MINOTHTCD,1,2040,13.497
GLOBAL,MINOTHTCD,1,2041,13.497
GLOBAL,MINOTHTCD,1,2042,13.497
GLOBAL,MINOTHTCD,1,2043,13.497
GLOBAL,MINOTHTCD,1,2044,13.497
GLOBAL,MINOTHTCD,1,2045,13.497
GLOBAL,MINOTHTCD,1,2046,13.497
GLOBAL,MINOTHTCD,1,2047,13.497
GLOBAL,MINOTHTCD,1,2048,13.497
GLOBAL,MINOTHTCD,1,2049,13.497
GLOBAL,MINOTHTCD,1,2050,13.497
GLOBAL,MINOTHTGO,1,2021,13.497
GLOBAL,MINOTHTGO,1,2022,13.497
GLOBAL,MINOTHTGO,1,2023,13.497
GLOBAL,MINOTHTGO,1,2024,13.497
GLOBAL,MINOTHTGO,1,2025,13.497
GLOBAL,MINOTHTGO,1,2026,13.497
GLOBAL,MINOTHTGO,1,2027,13.497
GLOBAL,MINOTHTGO,1,2028,13.497
GLOBAL,MINOTHTGO,1,2029,13.497
GLOBAL,MINOTHTGO,1,2030,13.497
GLOBAL,MINOTHTGO,1,2031,13.497
GLOBAL,MINOTHTGO,1,2032,13.497
GLOBAL,MINOTHTGO,1,2033,13.497
GLOBAL,MINOTHTGO,1,2034,13.497
GLOBAL,MINOTHTGO,1,2035,13.497
GLOBAL,MINOTHTGO,1,2036,13.497
GLOBAL,MINOTHTGO,1,2037,13.497
GLOBAL,MINOTHTGO,1,2038,13.497
GLOBAL,MINOTHTGO,1,2039,13.497
GLOBAL,MINOTHTGO,1,2040,13.497
GLOBAL,MINOTHTGO,1,2041,13.497
GLOBAL,MINOTHTGO,1,2042,13.497
GLOBAL,MINOTHTGO,1,2043,13.497
GLOBAL,MINOTHTGO,1,2044,13.497
GLOBAL,MINOTHTGO,1,2045,13.497
GLOBAL,MINOTHTGO,1,2046,13.497
GLOBAL,MINOTHTGO,1,2047,13.497
GLOBAL,MINOTHTGO,1,2048,13.497
GLOBAL,MINOTHTGO,1,2049,13.497
GLOBAL,MINOTHTGO,1,2050,13.497
GLOBAL,MINOTHTHA,1,2021,13.497
GLOBAL,MINOTHTHA,1,2022,13.497
GLOBAL,MINOTHTHA,1,2023,13.497
GLOBAL,MINOTHTHA,1,2024,13.497
GLOBAL,MINOTHTHA,1,2025,13.497
GLOBAL,MINOTHTHA,1,2026,13.497
GLOBAL,MINOTHTHA,1,2027,13.497
GLOBAL,MINOTHTHA,1,2028,13.497
GLOBAL,MINOTHTHA,1,2029,13.497
GLOBAL,MINOTHTHA,1,2030,13.497
GLOBAL,MINOTHTHA,1,2031,13.497
GLOBAL,MINOTHTHA,1,2032,13.497
GLOBAL,MINOTHTHA,1,2033,13.497
GLOBAL,MINOTHTHA,1,2034,13.497
GLOBAL,MINOTHTHA,1,2035,13.497
GLOBAL,MINOTHTHA,1,2036,13.497
GLOBAL,MINOTHTHA,1,2037,13.497
GLOBAL,MINOTHTHA,1,2038,13.497
GLOBAL,MINOTHTHA,1,2039,13.497
GLOBAL,MINOTHTHA,1,2040,13.497
GLOBAL,MINOTHTHA,1,2041,13.497
GLOBAL,MINOTHTHA,1,2042,13.497
GLOBAL,MINOTHTHA,1,2043,13.497
GLOBAL,MINOTHTHA,1,2044,13.497
GLOBAL,MINOTHTHA,1,2045,13.497
GLOBAL,MINOTHTHA,1,2046,13.497
GLOBAL,MINOTHTHA,1,2047,13.497
GLOBAL,MINOTHTHA,1,2048,13.497
GLOBAL,MINOTHTHA,1,2049,13.497
GLOBAL,MINOTHTHA,1,2050,13.497
GLOBAL,MINOTHTJK,1,2021,13.497
GLOBAL,MINOTHTJK,1,2022,13.497
GLOBAL,MINOTHTJK,1,2023,13.497
GLOBAL,MINOTHTJK,1,2024,13.497
GLOBAL,MINOTHTJK,1,2025,13.497
GLOBAL,MINOTHTJK,1,2026,13.497
GLOBAL,MINOTHTJK,1,2027,13.497
GLOBAL,MINOTHTJK,1,2028,13.497
GLOBAL,MINOTHTJK,1,2029,13.497
GLOBAL,MINOTHTJK,1,2030,13.497
GLOBAL,MINOTHTJK,1,2031,13.497
GLOBAL,MINOTHTJK,1,2032,13.497
GLOBAL,MINOTHTJK,1,2033,13.497
GLOBAL,MINOTHTJK,1,2034,13.497
GLOBAL,MINOTHTJK,1,2035,13.497
GLOBAL,MINOTHTJK,1,2036,13.497
GLOBAL,MINOTHTJK,1,2037,13.497
GLOBAL,MINOTHTJK,1,2038,13.497
GLOBAL,MINOTHTJK,1,2039,13.497
GLOBAL,MINOTHTJK,1,2040,13.497
GLOBAL,MINOTHTJK,1,2041,13.497
GLOBAL,MINOTHTJK,1,2042,13.497
GLOBAL,MINOTHTJK,1,2043,13.497
GLOBAL,MINOTHTJK,1,2044,13.497
GLOBAL,MINOTHTJK,1,2045,13.497
GLOBAL,MINOTHTJK,1,2046,13.497
GLOBAL,MINOTHTJK,1,2047,13.497
GLOBAL,MINOTHTJK,1,2048,13.497
GLOBAL,MINOTHTJK,1,2049,13.497
GLOBAL,MINOTHTJK,1,2050,13.497
GLOBAL,MINOTHTKM,1,2021,13.497
GLOBAL,MINOTHTKM,1,2022,13.497
GLOBAL,MINOTHTKM,1,2023,13.497
GLOBAL,MINOTHTKM,1,2024,13.497
GLOBAL,MINOTHTKM,1,2025,13.497
GLOBAL,MINOTHTKM,1,2026,13.497
GLOBAL,MINOTHTKM,1,2027,13.497
GLOBAL,MINOTHTKM,1,2028,13.497
GLOBAL,MINOTHTKM,1,2029,13.497
GLOBAL,MINOTHTKM,1,2030,13.497
GLOBAL,MINOTHTKM,1,2031,13.497
GLOBAL,MINOTHTKM,1,2032,13.497
GLOBAL,MINOTHTKM,1,2033,13.497
GLOBAL,MINOTHTKM,1,2034,13.497
GLOBAL,MINOTHTKM,1,2035,13.497
GLOBAL,MINOTHTKM,1,2036,13.497
GLOBAL,MINOTHTKM,1,2037,13.497
GLOBAL,MINOTHTKM,1,2038,13.497
GLOBAL,MINOTHTKM,1,2039,13.497
GLOBAL,MINOTHTKM,1,2040,13.497
