REGION,TIMESLICE,FUEL,YEAR,VALUE
GLOBAL,S3D2,ELCTZAXX02,2022,2.1
GLOBAL,S3D3,ELCTZAXX02,2022,2.1
GLOBAL,S3D4,ELCTZAXX02,2022,2.45
GLOBAL,S3D5,ELCTZAXX02,2022,2.45
GLOBAL,S3D6,ELCTZAXX02,2022,1.4000000000000001
GLOBAL,S1D1,ELCTZAXX02,2023,2.0
GLOBAL,S1D2,ELCTZAXX02,2023,2.4
GLOBAL,S1D3,ELCTZAXX02,2023,2.0
GLOBAL,S1D4,ELCTZAXX02,2023,2.4
GLOBAL,S1D5,ELCTZAXX02,2023,2.4
GLOBAL,S1D6,ELCTZAXX02,2023,1.6
GLOBAL,S2D1,ELCTZAXX02,2023,2.0
GLOBAL,S2D2,ELCTZAXX02,2023,2.4
GLOBAL,S2D3,ELCTZAXX02,2023,2.0
GLOBAL,S2D4,ELCTZAXX02,2023,2.8000000000000003
GLOBAL,S2D5,ELCTZAXX02,2023,2.4
GLOBAL,S2D6,ELCTZAXX02,2023,1.6
GLOBAL,S3D1,ELCTZAXX02,2023,2.0
GLOBAL,S3D2,ELCTZAXX02,2023,2.4
GLOBAL,S3D3,ELCTZAXX02,2023,2.4
GLOBAL,S3D4,ELCTZAXX02,2023,2.8000000000000003
GLOBAL,S3D5,ELCTZAXX02,2023,2.8000000000000003
GLOBAL,S3D6,ELCTZAXX02,2023,1.6
GLOBAL,S1D1,ELCTZAXX02,2024,3.3990000000000005
GLOBAL,S1D2,ELCTZAXX02,2024,4.0788
GLOBAL,S1D3,ELCTZAXX02,2024,3.3990000000000005
GLOBAL,S1D4,ELCTZAXX02,2024,4.0788
GLOBAL,S1D5,ELCTZAXX02,2024,4.0788
GLOBAL,S1D6,ELCTZAXX02,2024,2.7192000000000003
GLOBAL,S2D1,ELCTZAXX02,2024,3.3990000000000005
GLOBAL,S2D2,ELCTZAXX02,2024,4.0788
GLOBAL,S2D3,ELCTZAXX02,2024,3.3990000000000005
GLOBAL,S2D4,ELCTZAXX02,2024,4.7586
GLOBAL,S2D5,ELCTZAXX02,2024,4.0788
GLOBAL,S2D6,ELCTZAXX02,2024,2.7192000000000003
GLOBAL,S3D1,ELCTZAXX02,2024,3.3990000000000005
GLOBAL,S3D2,ELCTZAXX02,2024,4.0788
GLOBAL,S3D3,ELCTZAXX02,2024,4.0788
GLOBAL,S3D4,ELCTZAXX02,2024,4.7586
GLOBAL,S3D5,ELCTZAXX02,2024,4.7586
GLOBAL,S3D6,ELCTZAXX02,2024,2.7192000000000003
GLOBAL,S1D1,ELCTZAXX02,2025,3.6450000000000005
GLOBAL,S1D2,ELCTZAXX02,2025,4.3740000000000006
GLOBAL,S1D3,ELCTZAXX02,2025,3.6450000000000005
GLOBAL,S1D4,ELCTZAXX02,2025,4.3740000000000006
GLOBAL,S1D5,ELCTZAXX02,2025,4.3740000000000006
GLOBAL,S1D6,ELCTZAXX02,2025,2.9160000000000004
GLOBAL,S2D1,ELCTZAXX02,2025,3.6450000000000005
GLOBAL,S2D2,ELCTZAXX02,2025,4.3740000000000006
GLOBAL,S2D3,ELCTZAXX02,2025,3.6450000000000005
GLOBAL,S2D4,ELCTZAXX02,2025,5.103000000000001
GLOBAL,S2D5,ELCTZAXX02,2025,4.3740000000000006
GLOBAL,S2D6,ELCTZAXX02,2025,2.9160000000000004
GLOBAL,S3D1,ELCTZAXX02,2025,3.6450000000000005
GLOBAL,S3D2,ELCTZAXX02,2025,4.3740000000000006
GLOBAL,S3D3,ELCTZAXX02,2025,4.3740000000000006
GLOBAL,S3D4,ELCTZAXX02,2025,5.103000000000001
GLOBAL,S3D5,ELCTZAXX02,2025,5.103000000000001
GLOBAL,S3D6,ELCTZAXX02,2025,2.9160000000000004
GLOBAL,S1D1,ELCTZAXX02,2026,3.9575000000000005
GLOBAL,S1D2,ELCTZAXX02,2026,4.7490000000000006
GLOBAL,S1D3,ELCTZAXX02,2026,3.9575000000000005
GLOBAL,S1D4,ELCTZAXX02,2026,4.7490000000000006
GLOBAL,S1D5,ELCTZAXX02,2026,4.7490000000000006
GLOBAL,S1D6,ELCTZAXX02,2026,3.1660000000000004
GLOBAL,S2D1,ELCTZAXX02,2026,3.9575000000000005
GLOBAL,S2D2,ELCTZAXX02,2026,4.7490000000000006
GLOBAL,S2D3,ELCTZAXX02,2026,3.9575000000000005
GLOBAL,S2D4,ELCTZAXX02,2026,5.540500000000001
