REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S1D1,99.53521151857753
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S1D2,109.07433534937036
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S1D3,109.07433534937036
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S1D4,93.34592374706173
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S1D5,109.07433534937036
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S2D6,86.57103885796441
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S2D1,98.13391617133551
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S2D2,109.07433534937036
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S2D3,109.07433534937036
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S2D4,109.07433534937036
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S2D5,109.07433534937036
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S3D6,43.33648226700048
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S3D1,95.37036625226975
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S3D2,85.90943531101254
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S3D3,109.07433534937036
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S3D4,109.07433534937032
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2040,S3D5,109.07433534937032
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S1D6,83.05221870692495
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S1D1,98.37326375318605
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S1D2,115.98435819219864
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S1D3,115.98435819219864
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S1D4,115.98435819219864
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S1D5,97.6340615747226
GLOBAL,PWRGEOKENXX01,GEOKENXX,1,2041,S2D6,59.79318717726226
