REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S1D2,PWRBIOINDWE01,1,2021,1.7502479999999998
GLOBAL,S1D1,PWRBIOINDWE01,1,2021,1.7502480000000002
GLOBAL,S2D2,PWRBIOINDWE01,1,2021,1.7502480000000005
GLOBAL,S2D1,PWRBIOINDWE01,1,2021,1.7502480000000005
GLOBAL,S1D2,PWRBIOINDWE01,1,2022,1.7502479999999998
GLOBAL,S1D1,PWRBIOINDWE01,1,2022,1.7502480000000002
GLOBAL,S2D2,PWRBIOINDWE01,1,2022,1.7502480000000005
GLOBAL,S2D1,PWRBIOINDWE01,1,2022,1.7502480000000005
GLOBAL,S1D2,PWRBIOINDWE01,1,2023,1.7502479999999998
GLOBAL,S1D1,PWRBIOINDWE01,1,2023,1.7502480000000002
GLOBAL,S2D2,PWRBIOINDWE01,1,2023,1.7502480000000005
GLOBAL,S2D1,PWRBIOINDWE01,1,2023,1.7502480000000005
GLOBAL,S1D2,PWRBIOINDWE01,1,2024,1.7502479999999998
GLOBAL,S1D1,PWRBIOINDWE01,1,2024,1.7502480000000002
GLOBAL,S2D2,PWRBIOINDWE01,1,2024,1.7502480000000005
GLOBAL,S2D1,PWRBIOINDWE01,1,2024,1.7502480000000005
GLOBAL,S1D2,PWRBIOINDWE01,1,2025,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2025,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2026,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2026,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2027,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2027,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2028,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2028,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2029,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2029,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2030,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2030,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2031,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2031,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2032,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2032,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2033,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2033,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2034,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2034,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2035,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2035,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2036,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2036,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2037,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2037,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2038,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2038,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2039,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2039,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2040,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2040,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2041,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2041,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2042,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2042,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2043,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2043,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2044,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2044,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2045,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2045,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2046,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2046,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2047,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2047,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2048,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2048,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2049,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2049,3.500496
GLOBAL,S1D2,PWRBIOINDWE01,1,2050,3.500496
GLOBAL,S2D2,PWRBIOINDWE01,1,2050,3.500496
GLOBAL,S1D2,PWRCCGINDEA01,2,2047,169.9744410555704
GLOBAL,S2D2,PWRCCGINDEA01,2,2047,169.9744410555704
GLOBAL,S1D2,PWRCCGINDEA01,2,2048,253.83822457249607
GLOBAL,S2D2,PWRCCGINDEA01,2,2048,253.83822457249616
GLOBAL,S1D2,PWRCCGINDEA01,2,2049,363.4297341242949
GLOBAL,S2D2,PWRCCGINDEA01,2,2049,363.4297341242949
GLOBAL,S1D2,PWRCCGINDEA01,2,2050,517.4832944166844
GLOBAL,S2D2,PWRCCGINDEA01,2,2050,517.4832944166844
GLOBAL,S1D2,PWRCCGINDNO01,2,2031,225.3920922953404
