REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2030,221.805410047226
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2031,204.2366638819456
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2032,227.59449717674013
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2033,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2034,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2035,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2036,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2037,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2038,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2039,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2040,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2041,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2042,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2043,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2044,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2045,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2046,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2047,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2048,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2049,167.0110569447792
GLOBAL,S1D1,PWRHYDINDNO01,HYDINDNO,2050,167.0110569447792
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2021,75.120833376
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2022,75.120833376
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2023,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2024,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2025,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2026,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2027,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2028,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2029,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2030,26.748235636487063
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2031,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2032,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2033,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2034,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2035,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2036,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2037,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2038,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2039,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2040,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2041,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2042,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2043,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2044,78.469956576
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2045,25.280757871454544
GLOBAL,S1D1,PWRHYDINDSO01,HYDINDSO,2046,35.954190562933086
