YEAR,MONTH,HOUR,NODE_1,NODE_2,VALUE
2047,12,3.0,KENXX,TZAXX,-0.84
2048,12,3.0,KENXX,TZAXX,-0.86
2049,12,3.0,KENXX,TZAXX,-0.88
2050,12,3.0,KENXX,TZAXX,-0.9
2021,12,4.0,KENXX,TZAXX,-0.03
2022,12,4.0,KENXX,TZAXX,-0.05
2023,12,4.0,KENXX,TZAXX,-0.08
2024,12,4.0,KENXX,TZAXX,-0.03
2032,12,4.0,KENXX,TZAXX,-0.2
2033,12,4.0,KENXX,TZAXX,-0.23
2034,12,4.0,KENXX,TZAXX,-0.28
2035,12,4.0,KENXX,TZAXX,-0.37
2036,12,4.0,KENXX,TZAXX,-0.49
2037,12,4.0,KENXX,TZAXX,-0.53
2038,12,4.0,KENXX,TZAXX,-0.56
2039,12,4.0,KENXX,TZAXX,-0.62
2040,12,4.0,KENXX,TZAXX,-0.57
2041,12,4.0,KENXX,TZAXX,-0.5
2042,12,4.0,KENXX,TZAXX,-0.5
2043,12,4.0,KENXX,TZAXX,-0.75
2044,12,4.0,KENXX,TZAXX,-0.69
2045,12,4.0,KENXX,TZAXX,-0.76
2046,12,4.0,KENXX,TZAXX,-0.82
2047,12,4.0,KENXX,TZAXX,-0.84
2048,12,4.0,KENXX,TZAXX,-0.86
2049,12,4.0,KENXX,TZAXX,-0.88
2050,12,4.0,KENXX,TZAXX,-0.9
2021,12,5.0,KENXX,TZAXX,-0.03
2022,12,5.0,KENXX,TZAXX,-0.05
2023,12,5.0,KENXX,TZAXX,-0.08
2024,12,5.0,KENXX,TZAXX,-0.03
2032,12,5.0,KENXX,TZAXX,-0.2
2033,12,5.0,KENXX,TZAXX,-0.23
2034,12,5.0,KENXX,TZAXX,-0.28
2035,12,5.0,KENXX,TZAXX,-0.37
2036,12,5.0,KENXX,TZAXX,-0.49
2037,12,5.0,KENXX,TZAXX,-0.53
2038,12,5.0,KENXX,TZAXX,-0.56
2039,12,5.0,KENXX,TZAXX,-0.62
2040,12,5.0,KENXX,TZAXX,-0.57
2041,12,5.0,KENXX,TZAXX,-0.5
2042,12,5.0,KENXX,TZAXX,-0.5
2043,12,5.0,KENXX,TZAXX,-0.75
2044,12,5.0,KENXX,TZAXX,-0.69
2045,12,5.0,KENXX,TZAXX,-0.76
2046,12,5.0,KENXX,TZAXX,-0.82
2047,12,5.0,KENXX,TZAXX,-0.84
2048,12,5.0,KENXX,TZAXX,-0.86
2049,12,5.0,KENXX,TZAXX,-0.88
2050,12,5.0,KENXX,TZAXX,-0.9
2021,12,6.0,KENXX,TZAXX,-0.03
2022,12,6.0,KENXX,TZAXX,-0.05
2023,12,6.0,KENXX,TZAXX,-0.08
2024,12,6.0,KENXX,TZAXX,-0.03
2032,12,6.0,KENXX,TZAXX,-0.2
2033,12,6.0,KENXX,TZAXX,-0.23
2034,12,6.0,KENXX,TZAXX,-0.28
2035,12,6.0,KENXX,TZAXX,-0.37
2036,12,6.0,KENXX,TZAXX,-0.49
2037,12,6.0,KENXX,TZAXX,-0.53
2038,12,6.0,KENXX,TZAXX,-0.56
2039,12,6.0,KENXX,TZAXX,-0.62
2040,12,6.0,KENXX,TZAXX,-0.57
2041,12,6.0,KENXX,TZAXX,-0.5
2042,12,6.0,KENXX,TZAXX,-0.5
2043,12,6.0,KENXX,TZAXX,-0.75
2044,12,6.0,KENXX,TZAXX,-0.69
2045,12,6.0,KENXX,TZAXX,-0.76
2046,12,6.0,KENXX,TZAXX,-0.82
2047,12,6.0,KENXX,TZAXX,-0.84
2048,12,6.0,KENXX,TZAXX,-0.86
2049,12,6.0,KENXX,TZAXX,-0.88
2050,12,6.0,KENXX,TZAXX,-0.9
2021,12,7.0,KENXX,TZAXX,-0.03
2022,12,7.0,KENXX,TZAXX,-0.05
2023,12,7.0,KENXX,TZAXX,-0.08
2024,12,7.0,KENXX,TZAXX,-0.03
2032,12,7.0,KENXX,TZAXX,-0.2
2033,12,7.0,KENXX,TZAXX,-0.23
2034,12,7.0,KENXX,TZAXX,-0.28
2035,12,7.0,KENXX,TZAXX,-0.37
2036,12,7.0,KENXX,TZAXX,-0.49
2037,12,7.0,KENXX,TZAXX,-0.53
2038,12,7.0,KENXX,TZAXX,-0.56
2039,12,7.0,KENXX,TZAXX,-0.62
2040,12,7.0,KENXX,TZAXX,-0.57
2041,12,7.0,KENXX,TZAXX,-0.5
2042,12,7.0,KENXX,TZAXX,-0.5
2043,12,7.0,KENXX,TZAXX,-0.75
2044,12,7.0,KENXX,TZAXX,-0.69
2045,12,7.0,KENXX,TZAXX,-0.76
2046,12,7.0,KENXX,TZAXX,-0.82
2047,12,7.0,KENXX,TZAXX,-0.84
2048,12,7.0,KENXX,TZAXX,-0.86
2049,12,7.0,KENXX,TZAXX,-0.88
2050,12,7.0,KENXX,TZAXX,-0.9
2021,12,8.0,KENXX,TZAXX,-0.03
2022,12,8.0,KENXX,TZAXX,-0.05
2023,12,8.0,KENXX,TZAXX,-0.08
2024,12,8.0,KENXX,TZAXX,-0.03
2032,12,8.0,KENXX,TZAXX,-0.2
2033,12,8.0,KENXX,TZAXX,-0.23
2034,12,8.0,KENXX,TZAXX,-0.28
2035,12,8.0,KENXX,TZAXX,-0.37
2036,12,8.0,KENXX,TZAXX,-0.49
2037,12,8.0,KENXX,TZAXX,-0.53
2038,12,8.0,KENXX,TZAXX,-0.56
2039,12,8.0,KENXX,TZAXX,-0.62
2040,12,8.0,KENXX,TZAXX,-0.57
2041,12,8.0,KENXX,TZAXX,-0.5
2042,12,8.0,KENXX,TZAXX,-0.5
2043,12,8.0,KENXX,TZAXX,-0.75
2044,12,8.0,KENXX,TZAXX,-0.69
2045,12,8.0,KENXX,TZAXX,-0.76
2046,12,8.0,KENXX,TZAXX,-0.82
2047,12,8.0,KENXX,TZAXX,-0.84
2048,12,8.0,KENXX,TZAXX,-0.86
2049,12,8.0,KENXX,TZAXX,-0.88
2050,12,8.0,KENXX,TZAXX,-0.9
2021,12,17.0,KENXX,TZAXX,0.07
2022,12,17.0,KENXX,TZAXX,0.07
2023,12,17.0,KENXX,TZAXX,0.07
2024,12,17.0,KENXX,TZAXX,0.28
2025,12,17.0,KENXX,TZAXX,0.33
2026,12,17.0,KENXX,TZAXX,0.37
2027,12,17.0,KENXX,TZAXX,0.4
2028,12,17.0,KENXX,TZAXX,0.44
2029,12,17.0,KENXX,TZAXX,0.47
2030,12,17.0,KENXX,TZAXX,0.48
2031,12,17.0,KENXX,TZAXX,0.49
2032,12,17.0,KENXX,TZAXX,0.37
2033,12,17.0,KENXX,TZAXX,0.3
2034,12,17.0,KENXX,TZAXX,0.07
2021,12,18.0,KENXX,TZAXX,0.07
2022,12,18.0,KENXX,TZAXX,0.07
2023,12,18.0,KENXX,TZAXX,0.07
2024,12,18.0,KENXX,TZAXX,0.28
2025,12,18.0,KENXX,TZAXX,0.33
2026,12,18.0,KENXX,TZAXX,0.37
2027,12,18.0,KENXX,TZAXX,0.4
2028,12,18.0,KENXX,TZAXX,0.44
2029,12,18.0,KENXX,TZAXX,0.47
2030,12,18.0,KENXX,TZAXX,0.48
2031,12,18.0,KENXX,TZAXX,0.49
2032,12,18.0,KENXX,TZAXX,0.37
2033,12,18.0,KENXX,TZAXX,0.3
2034,12,18.0,KENXX,TZAXX,0.07
2021,12,19.0,KENXX,TZAXX,0.07
2022,12,19.0,KENXX,TZAXX,0.07
2023,12,19.0,KENXX,TZAXX,0.07
2024,12,19.0,KENXX,TZAXX,0.28
2025,12,19.0,KENXX,TZAXX,0.33
2026,12,19.0,KENXX,TZAXX,0.37
2027,12,19.0,KENXX,TZAXX,0.4
2028,12,19.0,KENXX,TZAXX,0.44
2029,12,19.0,KENXX,TZAXX,0.47
2030,12,19.0,KENXX,TZAXX,0.48
2031,12,19.0,KENXX,TZAXX,0.49
2032,12,19.0,KENXX,TZAXX,0.37
2033,12,19.0,KENXX,TZAXX,0.3
2034,12,19.0,KENXX,TZAXX,0.07
2021,12,20.0,KENXX,TZAXX,0.07
2022,12,20.0,KENXX,TZAXX,0.07
2023,12,20.0,KENXX,TZAXX,0.07
2024,12,20.0,KENXX,TZAXX,0.28
2025,12,20.0,KENXX,TZAXX,0.33
2026,12,20.0,KENXX,TZAXX,0.37
2027,12,20.0,KENXX,TZAXX,0.4
2028,12,20.0,KENXX,TZAXX,0.44
2029,12,20.0,KENXX,TZAXX,0.47
2030,12,20.0,KENXX,TZAXX,0.48
2031,12,20.0,KENXX,TZAXX,0.49
2032,12,20.0,KENXX,TZAXX,0.37
2033,12,20.0,KENXX,TZAXX,0.3
2034,12,20.0,KENXX,TZAXX,0.07
2021,12,21.0,KENXX,TZAXX,0.07
2022,12,21.0,KENXX,TZAXX,0.07
2023,12,21.0,KENXX,TZAXX,0.07
2024,12,21.0,KENXX,TZAXX,0.28
2025,12,21.0,KENXX,TZAXX,0.33
2026,12,21.0,KENXX,TZAXX,0.37
2027,12,21.0,KENXX,TZAXX,0.4
2028,12,21.0,KENXX,TZAXX,0.44
2029,12,21.0,KENXX,TZAXX,0.47
2030,12,21.0,KENXX,TZAXX,0.48
2031,12,21.0,KENXX,TZAXX,0.49
2032,12,21.0,KENXX,TZAXX,0.37
2033,12,21.0,KENXX,TZAXX,0.3
2034,12,21.0,KENXX,TZAXX,0.07
2021,12,22.0,KENXX,TZAXX,0.07
2022,12,22.0,KENXX,TZAXX,0.07
2023,12,22.0,KENXX,TZAXX,0.07
2024,12,22.0,KENXX,TZAXX,0.28
2025,12,22.0,KENXX,TZAXX,0.33
2026,12,22.0,KENXX,TZAXX,0.37
2027,12,22.0,KENXX,TZAXX,0.4
2028,12,22.0,KENXX,TZAXX,0.44
2029,12,22.0,KENXX,TZAXX,0.47
2030,12,22.0,KENXX,TZAXX,0.48
2031,12,22.0,KENXX,TZAXX,0.49
2032,12,22.0,KENXX,TZAXX,0.37
2033,12,22.0,KENXX,TZAXX,0.3
2034,12,22.0,KENXX,TZAXX,0.07
2021,12,23.0,KENXX,TZAXX,0.07
2022,12,23.0,KENXX,TZAXX,0.07
2023,12,23.0,KENXX,TZAXX,0.07
2024,12,23.0,KENXX,TZAXX,0.28
2025,12,23.0,KENXX,TZAXX,0.33
2026,12,23.0,KENXX,TZAXX,0.37
2027,12,23.0,KENXX,TZAXX,0.4
2028,12,23.0,KENXX,TZAXX,0.44
2029,12,23.0,KENXX,TZAXX,0.47
2030,12,23.0,KENXX,TZAXX,0.48
2031,12,23.0,KENXX,TZAXX,0.49
2032,12,23.0,KENXX,TZAXX,0.37
2033,12,23.0,KENXX,TZAXX,0.3
2034,12,23.0,KENXX,TZAXX,0.07
2021,12,24.0,KENXX,TZAXX,0.07
2022,12,24.0,KENXX,TZAXX,0.07
2023,12,24.0,KENXX,TZAXX,0.07
2024,12,24.0,KENXX,TZAXX,0.28
2025,12,24.0,KENXX,TZAXX,0.33
2026,12,24.0,KENXX,TZAXX,0.37
2027,12,24.0,KENXX,TZAXX,0.4
2028,12,24.0,KENXX,TZAXX,0.44
2029,12,24.0,KENXX,TZAXX,0.47
2030,12,24.0,KENXX,TZAXX,0.48
2031,12,24.0,KENXX,TZAXX,0.49
2032,12,24.0,KENXX,TZAXX,0.37
2033,12,24.0,KENXX,TZAXX,0.3
2034,12,24.0,KENXX,TZAXX,0.07
