REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2037,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2038,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2039,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2040,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2041,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2042,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2043,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2044,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2045,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2046,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2047,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2048,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2049,1.0
GLOBAL,PWRHYDDOMXX01,HYDDOMXX,1,2050,1.0
GLOBAL,PWROILDOMXX01,OILDOM,1,2021,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2022,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2023,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2024,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2025,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2026,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2027,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2028,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2029,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2030,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2031,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2032,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2033,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2034,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2035,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2036,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2037,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2038,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2039,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2040,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2041,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2042,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2043,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2044,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2045,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2046,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2047,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2048,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2049,2.88
GLOBAL,PWROILDOMXX01,OILDOM,1,2050,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2021,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2022,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2023,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2024,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2025,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2026,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2027,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2028,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2029,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2030,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2031,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2032,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2033,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2034,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2035,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2036,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2037,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2038,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2039,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2040,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2041,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2042,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2043,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2044,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2045,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2046,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2047,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2048,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2049,2.88
GLOBAL,PWROILDOMXX01,OILINT,2,2050,2.88
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2021,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2022,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2023,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2024,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2025,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2026,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2027,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2028,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2029,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2030,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2031,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2032,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2033,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2034,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2035,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2036,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2037,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2038,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2039,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2040,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2041,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2042,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2043,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2044,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2045,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2046,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2047,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2048,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2049,1.0
GLOBAL,PWRSPVDOMXX01,SPVDOMXX,1,2050,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2021,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2022,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2023,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2024,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2025,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2026,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2027,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2028,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2029,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2030,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2031,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2032,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2033,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2034,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2035,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2036,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2037,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2038,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2039,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2040,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2041,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2042,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2043,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2044,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2045,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2046,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2047,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2048,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2049,1.0
GLOBAL,PWROTHDOMXX01,OTHDOM,1,2050,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2021,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2022,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2023,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2024,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2025,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2026,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2027,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2028,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2029,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2030,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2031,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2032,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2033,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2034,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2035,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2036,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2037,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2038,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2039,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2040,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2041,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2042,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2043,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2044,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2045,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2046,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2047,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2048,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2049,1.0
GLOBAL,PWROTHDOMXX01,OTHINT,2,2050,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2021,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2022,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2023,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2024,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2025,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2026,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2027,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2028,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2029,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2030,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2031,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2032,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2033,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2034,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2035,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2036,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2037,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2038,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2039,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2040,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2041,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2042,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2043,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2044,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2045,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2046,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2047,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2048,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2049,1.0
GLOBAL,PWRCSPDOMXX01,CSPDOMXX,1,2050,1.0
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2021,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2022,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2023,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2024,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2025,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2026,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2027,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2028,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2029,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2030,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2031,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2032,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2033,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2034,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2035,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2036,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2037,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2038,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2039,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2040,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2041,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2042,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2043,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2044,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2045,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2046,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2047,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2048,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2049,3.85
GLOBAL,PWRBIODOMXX01,BIODOMXX,1,2050,3.85
GLOBAL,PWRCOADOMXX01,COADOM,1,2021,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2022,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2023,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2024,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2025,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2026,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2027,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2028,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2029,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2030,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2031,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2032,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2033,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2034,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2035,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2036,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2037,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2038,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2039,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2040,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2041,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2042,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2043,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2044,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2045,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2046,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2047,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2048,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2049,2.96
GLOBAL,PWRCOADOMXX01,COADOM,1,2050,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2021,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2022,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2023,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2024,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2025,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2026,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2027,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2028,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2029,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2030,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2031,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2032,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2033,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2034,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2035,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2036,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2037,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2038,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2039,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2040,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2041,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2042,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2043,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2044,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2045,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2046,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2047,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2048,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2049,2.96
GLOBAL,PWRCOADOMXX01,COAINT,2,2050,2.96
GLOBAL,PWRURNDOMXX01,URNDOM,1,2021,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2022,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2023,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2024,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2025,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2026,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2027,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2028,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2029,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2030,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2031,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2032,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2033,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2034,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2035,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2036,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2037,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2038,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2039,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2040,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2041,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2042,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2043,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2044,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2045,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2046,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2047,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2048,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2049,2.22
GLOBAL,PWRURNDOMXX01,URNDOM,1,2050,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2021,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2022,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2023,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2024,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2025,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2026,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2027,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2028,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2029,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2030,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2031,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2032,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2033,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2034,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2035,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2036,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2037,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2038,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2039,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2040,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2041,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2042,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2043,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2044,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2045,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2046,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2047,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2048,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2049,2.22
GLOBAL,PWRURNDOMXX01,URNINT,2,2050,2.22
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2021,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2022,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2023,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2024,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2025,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2026,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2027,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2028,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2029,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2030,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2031,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2032,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2033,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2034,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2035,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2036,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2037,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2038,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2039,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2040,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2041,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2042,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2043,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2044,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2045,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2046,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2047,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2048,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2049,1.0
GLOBAL,PWRWONDOMXX01,WONDOMXX,1,2050,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2021,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2022,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2023,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2024,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2025,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2026,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2027,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2028,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2029,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2030,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2031,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2032,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2033,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2034,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2035,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2036,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2037,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2038,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2039,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2040,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2041,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2042,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2043,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2044,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2045,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2046,1.0
GLOBAL,PWRWASDOMXX01,WASDOMXX,1,2047,1.0
