REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S2D3,RNWGEOKENXX,1,2033,2.931451467426675
GLOBAL,S2D3,RNWGEOTZAXX,1,2033,3.77675737132161
GLOBAL,S2D3,RNWHYDKENXX,1,2033,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2033,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2033,1.5993115178535808
GLOBAL,S2D3,RNWSPVTZAXX,1,2033,2.26446636080319
GLOBAL,S2D3,RNWWONKENXX,1,2033,0.0605461051584
GLOBAL,S2D3,PWRGEOKENXX01,1,2034,3.135227739082225
GLOBAL,S2D3,PWRGEOTZAXX01,1,2034,4.019435819203764
GLOBAL,S2D3,PWRHYDKENXX01,1,2034,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2034,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2034,1.6901352461980306
GLOBAL,S2D3,PWRSPVTZAXX01,1,2034,2.3992879129210363
GLOBAL,S2D3,PWRTRNKENXX,1,2034,5.4822
GLOBAL,S2D3,PWRTRNTZAXX,1,2034,6.718
GLOBAL,S2D3,PWRWONKENXX01,1,2034,0.0605461051584
GLOBAL,S2D3,RNWGEOKENXX,1,2034,3.135227739082225
GLOBAL,S2D3,RNWGEOTZAXX,1,2034,4.019435819203764
GLOBAL,S2D3,RNWHYDKENXX,1,2034,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2034,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2034,1.6901352461980306
GLOBAL,S2D3,RNWSPVTZAXX,1,2034,2.3992879129210363
GLOBAL,S2D3,RNWWONKENXX,1,2034,0.0605461051584
GLOBAL,S2D3,PWRGEOKENXX01,1,2035,3.3385889877812476
GLOBAL,S2D3,PWRGEOTZAXX01,1,2035,4.262435695493709
GLOBAL,S2D3,PWRHYDKENXX01,1,2035,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2035,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2035,1.7807739974990084
GLOBAL,S2D3,PWRSPVTZAXX01,1,2035,2.534288036631091
GLOBAL,S2D3,PWRTRNKENXX,1,2035,5.7762
GLOBAL,S2D3,PWRTRNTZAXX,1,2035,7.096
GLOBAL,S2D3,PWRWONKENXX01,1,2035,0.0605461051584
GLOBAL,S2D3,RNWGEOKENXX,1,2035,3.3385889877812476
GLOBAL,S2D3,RNWGEOTZAXX,1,2035,4.262435695493709
GLOBAL,S2D3,RNWHYDKENXX,1,2035,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2035,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2035,1.7807739974990084
GLOBAL,S2D3,RNWSPVTZAXX,1,2035,2.534288036631091
GLOBAL,S2D3,RNWWONKENXX,1,2035,0.0605461051584
GLOBAL,S2D3,PWRGEOKENXX01,1,2036,2.945708374359251
GLOBAL,S2D3,PWRGEOTZAXX01,1,2036,3.652863296878353
GLOBAL,S2D3,PWRHYDKENXX01,1,2036,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2036,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2036,2.514454610921005
GLOBAL,S2D3,PWRSPVTZAXX01,1,2036,3.592860435246447
GLOBAL,S2D3,PWRTRNKENXX,1,2036,6.117
GLOBAL,S2D3,PWRTRNTZAXX,1,2036,7.545
GLOBAL,S2D3,PWRWONKENXX01,1,2036,0.0605461051584
GLOBAL,S2D3,RNWGEOKENXX,1,2036,2.945708374359251
GLOBAL,S2D3,RNWGEOTZAXX,1,2036,3.652863296878353
GLOBAL,S2D3,RNWHYDKENXX,1,2036,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2036,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2036,2.514454610921005
GLOBAL,S2D3,RNWSPVTZAXX,1,2036,3.592860435246447
GLOBAL,S2D3,RNWWONKENXX,1,2036,0.0605461051584
GLOBAL,S2D3,PWRBIOKENXX01,1,2037,0.3116699885479109
GLOBAL,S2D3,PWRGEOKENXX01,1,2037,3.4306866505083184
GLOBAL,S2D3,PWRGEOTZAXX01,1,2037,4.187067940471509
GLOBAL,S2D3,PWRSPVKENXX01,1,2037,2.6542972557853712
GLOBAL,S2D3,PWRSPVTZAXX01,1,2037,3.8064320595284906
GLOBAL,S2D3,PWRTRNKENXX,1,2037,6.4572
GLOBAL,S2D3,PWRTRNTZAXX,1,2037,7.993499999999999
GLOBAL,S2D3,PWRWONKENXX01,1,2037,0.0605461051584
GLOBAL,S2D3,RNWBIOKENXX,1,2037,0.9848771638113983
GLOBAL,S2D3,RNWGEOKENXX,1,2037,3.4306866505083184
GLOBAL,S2D3,RNWGEOTZAXX,1,2037,4.187067940471509
GLOBAL,S2D3,RNWSPVKENXX,1,2037,2.6542972557853712
GLOBAL,S2D3,RNWSPVTZAXX,1,2037,3.8064320595284906
GLOBAL,S2D3,RNWWONKENXX,1,2037,0.0605461051584
GLOBAL,S2D3,PWRBIOTZAXX01,1,2038,2.3716496517075374
GLOBAL,S2D3,PWRGEOKENXX01,1,2038,3.346776448572557
GLOBAL,S2D3,PWRGEOTZAXX01,1,2038,1.7513323011504482
GLOBAL,S2D3,PWRHYDKENXX01,1,2038,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2038,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2038,2.794386536707699
GLOBAL,S2D3,PWRSPVTZAXX01,1,2038,4.020241779266815
GLOBAL,S2D3,PWRTRNKENXX,1,2038,6.797999999999999
GLOBAL,S2D3,PWRTRNTZAXX,1,2038,8.4425
GLOBAL,S2D3,PWRWONKENXX01,1,2038,0.0605461051584
GLOBAL,S2D3,RNWBIOTZAXX,1,2038,7.897593340186099
GLOBAL,S2D3,RNWGEOKENXX,1,2038,3.346776448572557
GLOBAL,S2D3,RNWGEOTZAXX,1,2038,1.7513323011504482
GLOBAL,S2D3,RNWHYDKENXX,1,2038,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2038,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2038,2.794386536707699
GLOBAL,S2D3,RNWSPVTZAXX,1,2038,4.020241779266815
GLOBAL,S2D3,RNWWONKENXX,1,2038,0.0605461051584
GLOBAL,S2D3,PWRGEOKENXX01,1,2039,3.5471338037081908
GLOBAL,S2D3,PWRGEOTZAXX01,1,2039,4.358172233119662
GLOBAL,S2D3,PWRHYDKENXX01,1,2039,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2039,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2039,2.9342291815720656
GLOBAL,S2D3,PWRSPVTZAXX01,1,2039,4.2340514990051386
GLOBAL,S2D3,PWRTRNKENXX,1,2039,7.1382
GLOBAL,S2D3,PWRTRNTZAXX,1,2039,8.8915
GLOBAL,S2D3,PWRWONKENXX01,1,2039,0.0605461051584
GLOBAL,S2D3,RNWGEOKENXX,1,2039,3.5471338037081908
GLOBAL,S2D3,RNWGEOTZAXX,1,2039,4.358172233119662
GLOBAL,S2D3,RNWHYDKENXX,1,2039,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2039,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2039,2.9342291815720656
GLOBAL,S2D3,RNWSPVTZAXX,1,2039,4.2340514990051386
GLOBAL,S2D3,RNWWONKENXX,1,2039,0.0605461051584
GLOBAL,S2D3,PWRBIOKENXX01,1,2040,2.90606573738236
GLOBAL,S2D3,PWRBIOTZAXX01,1,2040,2.609964763369373
GLOBAL,S2D3,PWRGEOKENXX01,1,2040,0.8417787854035043
GLOBAL,S2D3,PWRGEOTZAXX01,1,2040,1.9833977500119633
GLOBAL,S2D3,PWRHYDKENXX01,1,2040,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2040,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2040,3.074318462494392
GLOBAL,S2D3,PWRSPVTZAXX01,1,2040,4.447861218743463
GLOBAL,S2D3,PWRTRNKENXX,1,2040,7.479
GLOBAL,S2D3,PWRTRNTZAXX,1,2040,9.3405
GLOBAL,S2D3,PWRWONKENXX01,1,2040,0.0605461051584
GLOBAL,S2D3,RNWBIOKENXX,1,2040,9.183167730128257
GLOBAL,S2D3,RNWBIOTZAXX,1,2040,8.691182662020013
GLOBAL,S2D3,RNWGEOKENXX,1,2040,0.8417787854035043
GLOBAL,S2D3,RNWGEOTZAXX,1,2040,1.9833977500119633
GLOBAL,S2D3,RNWHYDKENXX,1,2040,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2040,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2040,3.074318462494392
GLOBAL,S2D3,RNWSPVTZAXX,1,2040,4.447861218743463
GLOBAL,S2D3,RNWWONKENXX,1,2040,0.0605461051584
GLOBAL,S2D3,PWRGEOKENXX01,1,2041,3.9969661019227636
GLOBAL,S2D3,PWRGEOTZAXX01,1,2041,4.871243234269577
GLOBAL,S2D3,PWRHYDKENXX01,1,2041,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2041,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2041,3.2481968833574926
GLOBAL,S2D3,PWRSPVTZAXX01,1,2041,4.700480497855222
GLOBAL,S2D3,PWRTRNKENXX,1,2041,7.902000000000001
GLOBAL,S2D3,PWRTRNTZAXX,1,2041,9.871
GLOBAL,S2D3,PWRWONKENXX01,1,2041,0.0605461051584
GLOBAL,S2D3,RNWGEOKENXX,1,2041,3.9969661019227636
GLOBAL,S2D3,RNWGEOTZAXX,1,2041,4.871243234269577
GLOBAL,S2D3,RNWHYDKENXX,1,2041,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2041,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2041,3.248196883357493
GLOBAL,S2D3,RNWSPVTZAXX,1,2041,4.700480497855222
GLOBAL,S2D3,RNWWONKENXX,1,2041,0.0605461051584
GLOBAL,S2D3,PWRGEOKENXX01,1,2042,4.245734317117624
GLOBAL,S2D3,PWRGEOTZAXX01,1,2042,5.149123955157815
GLOBAL,S2D3,PWRHYDKENXX01,1,2042,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2042,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2042,3.4218286681626324
GLOBAL,S2D3,PWRSPVTZAXX01,1,2042,4.953099776966985
GLOBAL,S2D3,PWRTRNKENXX,1,2042,8.3244
GLOBAL,S2D3,PWRTRNTZAXX,1,2042,10.401499999999999
GLOBAL,S2D3,PWRWONKENXX01,1,2042,0.0605461051584
GLOBAL,S2D3,RNWGEOKENXX,1,2042,4.245734317117624
GLOBAL,S2D3,RNWGEOTZAXX,1,2042,5.149123955157815
GLOBAL,S2D3,RNWHYDKENXX,1,2042,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2042,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2042,3.4218286681626324
GLOBAL,S2D3,RNWSPVTZAXX,1,2042,4.953099776966985
GLOBAL,S2D3,RNWWONKENXX,1,2042,0.0605461051584
GLOBAL,S2D3,PWRBIOTZAXX01,1,2043,3.0323238950061406
GLOBAL,S2D3,PWRGEOKENXX01,1,2043,4.494855896254524
GLOBAL,S2D3,PWRGEOTZAXX01,1,2043,2.6939570489151126
GLOBAL,S2D3,PWRHYDKENXX01,1,2043,0.596290909561344
GLOBAL,S2D3,PWRSPVKENXX01,1,2043,3.595707089025733
GLOBAL,S2D3,PWRSPVTZAXX01,1,2043,5.205719056078747
GLOBAL,S2D3,PWRTRNKENXX,1,2043,8.7474
GLOBAL,S2D3,PWRTRNTZAXX,1,2043,10.931999999999999
GLOBAL,S2D3,PWRWONKENXX01,1,2043,0.0605461051584
GLOBAL,S2D3,RNWBIOTZAXX,1,2043,10.09763857037045
GLOBAL,S2D3,RNWGEOKENXX,1,2043,4.494855896254524
GLOBAL,S2D3,RNWGEOTZAXX,1,2043,2.6939570489151126
GLOBAL,S2D3,RNWHYDKENXX,1,2043,0.596290909561344
GLOBAL,S2D3,RNWSPVKENXX,1,2043,3.595707089025733
GLOBAL,S2D3,RNWSPVTZAXX,1,2043,5.205719056078747
GLOBAL,S2D3,RNWWONKENXX,1,2043,0.0605461051584
GLOBAL,S2D3,PWRBIOKENXX01,1,2044,0.5512874347030285
GLOBAL,S2D3,PWRGEOKENXX01,1,2044,4.78898095024974
GLOBAL,S2D3,PWRGEOTZAXX01,1,2044,5.705147301478013
GLOBAL,S2D3,PWRHYDTZAXX01,1,2044,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2044,3.7695855098888327
GLOBAL,S2D3,PWRSPVTZAXX01,1,2044,5.458576430646785
GLOBAL,S2D3,PWRTRNKENXX,1,2044,9.1704
GLOBAL,S2D3,PWRTRNTZAXX,1,2044,11.463
GLOBAL,S2D3,PWRWONKENXX01,1,2044,0.0605461051584
GLOBAL,S2D3,RNWBIOKENXX,1,2044,1.7420682936615701
GLOBAL,S2D3,RNWGEOKENXX,1,2044,4.78898095024974
GLOBAL,S2D3,RNWGEOTZAXX,1,2044,5.705147301478013
GLOBAL,S2D3,RNWHYDTZAXX,1,2044,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2044,3.7695855098888327
GLOBAL,S2D3,RNWSPVTZAXX,1,2044,5.458576430646785
GLOBAL,S2D3,RNWWONKENXX,1,2044,0.0605461051584
GLOBAL,S2D3,PWRBIOKENXX01,1,2045,0.538906314379819
GLOBAL,S2D3,PWRBIOTZAXX01,1,2045,3.314029341586362
GLOBAL,S2D3,PWRGEOKENXX01,1,2045,5.050483649709848
GLOBAL,S2D3,PWRGEOTZAXX01,1,2045,2.668998680779891
GLOBAL,S2D3,PWRHYDTZAXX01,1,2045,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2045,3.9434639307519332
GLOBAL,S2D3,PWRSPVTZAXX01,1,2045,5.711195709758546
GLOBAL,S2D3,PWRTRNKENXX,1,2045,9.5934
GLOBAL,S2D3,PWRTRNTZAXX,1,2045,11.993499999999997
GLOBAL,S2D3,PWRWONKENXX01,1,2045,0.0605461051584
GLOBAL,S2D3,RNWBIOKENXX,1,2045,1.7029439534402278
GLOBAL,S2D3,RNWBIOTZAXX,1,2045,11.035717707482586
GLOBAL,S2D3,RNWGEOKENXX,1,2045,5.050483649709848
GLOBAL,S2D3,RNWGEOTZAXX,1,2045,2.668998680779891
GLOBAL,S2D3,RNWHYDTZAXX,1,2045,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2045,3.9434639307519332
GLOBAL,S2D3,RNWSPVTZAXX,1,2045,5.711195709758546
GLOBAL,S2D3,RNWWONKENXX,1,2045,0.0605461051584
GLOBAL,S2D3,PWRGEOKENXX01,1,2046,5.305472779290052
GLOBAL,S2D3,PWRGEOTZAXX01,1,2046,6.3279563064471285
GLOBAL,S2D3,PWRHYDKENXX01,1,2046,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2046,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2046,4.161490205990204
GLOBAL,S2D3,PWRSPVTZAXX01,1,2046,6.024767425677671
GLOBAL,S2D3,PWRTRNKENXX,1,2046,10.1238
GLOBAL,S2D3,PWRTRNTZAXX,1,2046,12.652000000000001
GLOBAL,S2D3,PWRWONKENXX01,1,2046,0.0605461051584
GLOBAL,S2D3,RNWGEOKENXX,1,2046,5.305472779290052
GLOBAL,S2D3,RNWGEOTZAXX,1,2046,6.3279563064471285
GLOBAL,S2D3,RNWHYDKENXX,1,2046,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2046,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2046,4.161490205990204
GLOBAL,S2D3,RNWSPVTZAXX,1,2046,6.024767425677671
GLOBAL,S2D3,RNWWONKENXX,1,2046,0.0605461051584
GLOBAL,S2D3,PWRBIOTZAXX01,1,2047,3.6635404797363
GLOBAL,S2D3,PWRGEOKENXX01,1,2047,5.618199867993821
GLOBAL,S2D3,PWRGEOTZAXX01,1,2047,3.3086203786669057
GLOBAL,S2D3,PWRHYDKENXX01,1,2047,0.596290909561344
GLOBAL,S2D3,PWRSPVKENXX01,1,2047,4.379763117286435
GLOBAL,S2D3,PWRSPVTZAXX01,1,2047,6.338339141596793
GLOBAL,S2D3,PWRTRNKENXX,1,2047,10.6548
GLOBAL,S2D3,PWRTRNTZAXX,1,2047,13.310499999999998
GLOBAL,S2D3,PWRWONKENXX01,1,2047,0.0605461051584
GLOBAL,S2D3,RNWBIOTZAXX,1,2047,12.199589797521877
GLOBAL,S2D3,RNWGEOKENXX,1,2047,5.618199867993821
GLOBAL,S2D3,RNWGEOTZAXX,1,2047,3.3086203786669057
GLOBAL,S2D3,RNWHYDKENXX,1,2047,0.596290909561344
GLOBAL,S2D3,RNWSPVKENXX,1,2047,4.379763117286435
GLOBAL,S2D3,RNWSPVTZAXX,1,2047,6.338339141596793
GLOBAL,S2D3,RNWWONKENXX,1,2047,0.0605461051584
GLOBAL,S2D3,PWRGEOKENXX01,1,2048,5.991119697913951
GLOBAL,S2D3,PWRGEOTZAXX01,1,2048,7.0178128746088815
GLOBAL,S2D3,PWRHYDKENXX01,1,2048,0.596290909561344
GLOBAL,S2D3,PWRHYDTZAXX01,1,2048,0.2992762678752
GLOBAL,S2D3,PWRSPVKENXX01,1,2048,4.597789392524706
GLOBAL,S2D3,PWRSPVTZAXX01,1,2048,6.651910857515919
GLOBAL,S2D3,PWRTRNKENXX,1,2048,11.1852
GLOBAL,S2D3,PWRTRNTZAXX,1,2048,13.969000000000001
GLOBAL,S2D3,RNWGEOKENXX,1,2048,5.991119697913951
GLOBAL,S2D3,RNWGEOTZAXX,1,2048,7.0178128746088815
GLOBAL,S2D3,RNWHYDKENXX,1,2048,0.596290909561344
GLOBAL,S2D3,RNWHYDTZAXX,1,2048,0.2992762678752
GLOBAL,S2D3,RNWSPVKENXX,1,2048,4.597789392524707
GLOBAL,S2D3,RNWSPVTZAXX,1,2048,6.651910857515919
GLOBAL,S2D3,PWRBIOTZAXX01,1,2049,4.01291892573052
GLOBAL,S2D3,PWRGEOKENXX01,1,2049,6.30349342267568
GLOBAL,S2D3,PWRGEOTZAXX01,1,2049,3.6488365962907174
GLOBAL,S2D3,PWRHYDKENXX01,1,2049,0.596290909561344
GLOBAL,S2D3,PWRSPVKENXX01,1,2049,4.815815667762977
GLOBAL,S2D3,PWRSPVTZAXX01,1,2049,6.965244477978763
GLOBAL,S2D3,PWRTRNKENXX,1,2049,11.7156
GLOBAL,S2D3,PWRTRNTZAXX,1,2049,14.627000000000002
GLOBAL,S2D3,RNWBIOTZAXX,1,2049,13.36302002268263
GLOBAL,S2D3,RNWGEOKENXX,1,2049,6.30349342267568
GLOBAL,S2D3,RNWGEOTZAXX,1,2049,3.6488365962907174
GLOBAL,S2D3,RNWHYDKENXX,1,2049,0.596290909561344
GLOBAL,S2D3,RNWSPVKENXX,1,2049,4.815815667762977
GLOBAL,S2D3,RNWSPVTZAXX,1,2049,6.965244477978763
GLOBAL,S2D3,PWRBIOTZAXX01,1,2050,4.187674494805482
GLOBAL,S2D3,PWRGEOKENXX01,1,2050,6.615867147437409
GLOBAL,S2D3,PWRGEOTZAXX01,1,2050,3.8190093112966315
GLOBAL,S2D3,PWRHYDKENXX01,1,2050,0.596290909561344
GLOBAL,S2D3,PWRSPVKENXX01,1,2050,5.033841943001248
GLOBAL,S2D3,PWRSPVTZAXX01,1,2050,7.278816193897886
GLOBAL,S2D3,PWRTRNKENXX,1,2050,12.245999999999999
GLOBAL,S2D3,PWRTRNTZAXX,1,2050,15.285499999999999
GLOBAL,S2D3,RNWBIOTZAXX,1,2050,13.944956067702254
GLOBAL,S2D3,RNWGEOKENXX,1,2050,6.615867147437409
GLOBAL,S2D3,RNWGEOTZAXX,1,2050,3.8190093112966315
GLOBAL,S2D3,RNWHYDKENXX,1,2050,0.596290909561344
GLOBAL,S2D3,RNWSPVKENXX,1,2050,5.033841943001248
GLOBAL,S2D3,RNWSPVTZAXX,1,2050,7.278816193897886
GLOBAL,S2D4,MINGASINT,1,2021,0.7184774301536171
GLOBAL,S2D4,PWRBIOKENXX01,1,2021,0.159509088
GLOBAL,S2D4,PWRBIOTZAXX01,1,2021,0.2588960173817703
GLOBAL,S2D4,PWRCCGTZAXX00,2,2021,0.2908815506694806
GLOBAL,S2D4,PWRGEOKENXX01,1,2021,1.8998967178138824
GLOBAL,S2D4,PWRGEOTZAXX01,1,2021,1.3618277147430293
GLOBAL,S2D4,PWRHYDKENXX01,1,2021,0.596290909561344
GLOBAL,S2D4,PWRHYDTZAXX01,1,2021,0.2992762678752
GLOBAL,S2D4,PWRSPVKENXX01,1,2021,0.0302960927808
GLOBAL,S2D4,PWRTRNKENXX,1,2021,2.7902177718711934
GLOBAL,S2D4,PWRTRNTZAXX,1,2021,2.24
GLOBAL,S2D4,PWRWONKENXX01,1,2021,0.10337890332672
GLOBAL,S2D4,RNWBIOKENXX,1,2021,0.50404871808
GLOBAL,S2D4,RNWBIOTZAXX,1,2021,0.8621237378812953
GLOBAL,S2D4,RNWGEOKENXX,1,2021,1.8998967178138824
GLOBAL,S2D4,RNWGEOTZAXX,1,2021,1.3618277147430293
GLOBAL,S2D4,RNWHYDKENXX,1,2021,0.596290909561344
GLOBAL,S2D4,RNWHYDTZAXX,1,2021,0.2992762678752
GLOBAL,S2D4,RNWSPVKENXX,1,2021,0.0302960927808
GLOBAL,S2D4,RNWWONKENXX,1,2021,0.10337890332672
GLOBAL,S2D4,TRNKENXXTZAXX,1,2021,0.030217771871193667
GLOBAL,S2D4,PWRSDSKENXX01,2,2021,0.0009953651628786808
GLOBAL,S2D4,MINGASINT,1,2022,0.717939533631768
GLOBAL,S2D4,PWRBIOKENXX01,1,2022,0.159509088
GLOBAL,S2D4,PWRBIOTZAXX01,1,2022,0.302414458091321
GLOBAL,S2D4,PWRCCGTZAXX00,2,2022,0.29066377879828664
GLOBAL,S2D4,PWRGEOKENXX01,1,2022,2.0060679421063297
GLOBAL,S2D4,PWRGEOTZAXX01,1,2022,1.5285270459046725
GLOBAL,S2D4,PWRHYDKENXX01,1,2022,0.596290909561344
GLOBAL,S2D4,PWRHYDTZAXX01,1,2022,0.2992762678752
GLOBAL,S2D4,PWRSPVKENXX01,1,2022,0.0440670440448
GLOBAL,S2D4,PWRTRNKENXX,1,2022,2.9102177718711935
GLOBAL,S2D4,PWRTRNTZAXX,1,2022,2.4500000000000006
GLOBAL,S2D4,PWRWONKENXX01,1,2022,0.10337890332672
GLOBAL,S2D4,RNWBIOKENXX,1,2022,0.50404871808
GLOBAL,S2D4,RNWBIOTZAXX,1,2022,1.0070401454440991
GLOBAL,S2D4,RNWGEOKENXX,1,2022,2.0060679421063297
GLOBAL,S2D4,RNWGEOTZAXX,1,2022,1.5285270459046725
GLOBAL,S2D4,RNWHYDKENXX,1,2022,0.596290909561344
GLOBAL,S2D4,RNWHYDTZAXX,1,2022,0.2992762678752
GLOBAL,S2D4,RNWSPVKENXX,1,2022,0.0440670440448
GLOBAL,S2D4,RNWWONKENXX,1,2022,0.10337890332672
GLOBAL,S2D4,TRNKENXXTZAXX,1,2022,0.030217771871193667
GLOBAL,S2D4,PWRSDSKENXX01,2,2022,0.00106339392
GLOBAL,S2D4,MINGASINT,1,2023,0.9732623160319991
GLOBAL,S2D4,PWRBIOKENXX01,1,2023,0.09352749719999975
GLOBAL,S2D4,PWRBIOTZAXX01,1,2023,0.3117096211701946
GLOBAL,S2D4,PWRCCGTZAXX00,2,2023,0.3686432256
GLOBAL,S2D4,PWRCCGTZAXX01,2,2023,0.03135677439999951
GLOBAL,S2D4,PWRGEOKENXX01,1,2023,2.0060679421063297
GLOBAL,S2D4,PWRGEOTZAXX01,1,2023,1.759895661624086
GLOBAL,S2D4,PWRHYDKENXX01,1,2023,0.596290909561344
GLOBAL,S2D4,PWRHYDTZAXX01,1,2023,0.2992762678752
GLOBAL,S2D4,PWRSPVKENXX01,1,2023,0.0509525196768
GLOBAL,S2D4,PWRTRNKENXX,1,2023,2.8502177718711934
GLOBAL,S2D4,PWRTRNTZAXX,1,2023,2.8
GLOBAL,S2D4,PWRWONKENXX01,1,2023,0.10337890332672
GLOBAL,S2D4,RNWBIOKENXX,1,2023,0.2955468911519992
GLOBAL,S2D4,RNWBIOTZAXX,1,2023,1.037993038496748
GLOBAL,S2D4,RNWGEOKENXX,1,2023,2.0060679421063297
GLOBAL,S2D4,RNWGEOTZAXX,1,2023,1.7598956616240857
GLOBAL,S2D4,RNWHYDKENXX,1,2023,0.596290909561344
GLOBAL,S2D4,RNWHYDTZAXX,1,2023,0.2992762678752
GLOBAL,S2D4,RNWSPVKENXX,1,2023,0.0509525196768
GLOBAL,S2D4,RNWWONKENXX,1,2023,0.10337890332672
GLOBAL,S2D4,TRNKENXXTZAXX,1,2023,0.030217771871193667
GLOBAL,S2D4,MINGASINT,1,2024,0.9548097806109379
GLOBAL,S2D4,PWRBIOKENXX01,1,2024,0.45825387922929045
GLOBAL,S2D4,PWRBIOTZAXX01,1,2024,0.31170962117019413
GLOBAL,S2D4,PWRCCGTZAXX00,2,2024,0.22913774923936425
GLOBAL,S2D4,PWRCCGTZAXX01,2,2024,0.19441976999485414
GLOBAL,S2D4,PWRGEOKENXX01,1,2024,2.0060679421063297
GLOBAL,S2D4,PWRGEOTZAXX01,1,2024,3.465952438712635
GLOBAL,S2D4,PWRHYDKENXX01,1,2024,0.596290909561344
GLOBAL,S2D4,PWRHYDTZAXX01,1,2024,0.2992762678752
GLOBAL,S2D4,PWRSPVKENXX01,1,2024,0.0509525196768
GLOBAL,S2D4,PWRTRNKENXX,1,2024,3.2078484807369647
GLOBAL,S2D4,PWRTRNTZAXX,1,2024,4.7586
GLOBAL,S2D4,PWRWONKENXX01,1,2024,0.0953793453312
GLOBAL,S2D4,RNWBIOKENXX,1,2024,1.4480822583645578
GLOBAL,S2D4,RNWBIOTZAXX,1,2024,1.0379930384967464
GLOBAL,S2D4,RNWGEOKENXX,1,2024,2.0060679421063297
GLOBAL,S2D4,RNWGEOTZAXX,1,2024,3.465952438712635
GLOBAL,S2D4,RNWHYDKENXX,1,2024,0.596290909561344
GLOBAL,S2D4,RNWHYDTZAXX,1,2024,0.2992762678752
GLOBAL,S2D4,RNWSPVKENXX,1,2024,0.0509525196768
GLOBAL,S2D4,RNWWONKENXX,1,2024,0.0953793453312
GLOBAL,S2D4,TRNKENXXTZAXX,1,2024,0.2678484807369643
GLOBAL,S2D4,PWRSDSKENXX01,2,2024,0.00106339392
GLOBAL,S2D4,MINGASINT,1,2025,0.6717402618612598
GLOBAL,S2D4,PWRBIOKENXX01,1,2025,0.5237399548370139
GLOBAL,S2D4,PWRBIOTZAXX01,1,2025,0.5475662916582584
GLOBAL,S2D4,PWRCCGTZAXX01,2,2025,0.22177448277976955
GLOBAL,S2D4,PWRGEOKENXX01,1,2025,2.041580430232897
GLOBAL,S2D4,PWRGEOTZAXX01,1,2025,3.6798441696031587
GLOBAL,S2D4,PWRHYDKENXX01,1,2025,0.596290909561344
GLOBAL,S2D4,PWRHYDTZAXX01,1,2025,0.2992762678752
GLOBAL,S2D4,PWROCGTZAXX00,2,2025,0.08178899509022249
GLOBAL,S2D4,PWRSPVKENXX01,1,2025,0.0509525196768
GLOBAL,S2D4,PWRTRNKENXX,1,2025,3.3088470444712548
