REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2027,S1D1,77.91058394160582
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2027,S1D2,93.49270072992702
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2027,S2D3,76.03739982190561
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2027,S2D1,76.03739982190561
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2027,S2D2,91.24487978628672
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2027,S3D3,84.31687612208258
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2027,S3D1,84.31687612208258
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2027,S3D2,99.6472172351885
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2028,S1D3,91.97445255474452
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2028,S1D1,83.61313868613139
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2028,S1D2,100.33576642335768
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2028,S2D3,81.60284951024043
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2028,S2D1,81.60284951024043
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2028,S2D2,97.92341941228851
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2028,S3D3,90.4883303411131
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2028,S3D1,90.4883303411131
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2028,S3D2,106.94075403949732
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2029,S1D3,98.2472627737226
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2029,S1D1,89.31569343065692
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2029,S1D2,107.17883211678831
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2029,S2D3,87.16829919857523
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2029,S2D1,87.16829919857523
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2029,S2D2,104.6019590382903
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2029,S3D3,96.65978456014362
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2029,S3D1,96.65978456014362
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2029,S3D2,114.23429084380612
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2030,S1D3,104.52007299270072
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2030,S1D1,95.01824817518249
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2030,S1D2,114.02189781021896
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2030,S2D3,92.73374888691006
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2030,S2D1,92.73374888691006
GLOBAL,PWRTRNTZAXX,ELCTZAXX01,1,2030,S2D2,111.28049866429208
