REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2023,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2024,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2025,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2026,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2027,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2028,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2029,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2030,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2031,0.019064564040960002
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2032,0.6416387073691615
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2033,1.4891399870070223
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2034,3.4163069813963727
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2035,4.047799704775865
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2036,4.693695019379118
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2037,5.338453194343987
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2038,5.984348508947239
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2039,6.6291066839121084
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2040,7.275001998515358
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2041,8.076685443577496
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2042,8.878368888639626
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2043,9.67891519406338
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2044,10.480598639125517
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2045,11.682940553366686
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2046,13.486627085849566
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2047,14.49299566582119
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2048,15.671163168509713
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2049,16.676394608842948
GLOBAL,S2D1,PWRSPVKENXX01,SPVKENXX,2050,17.596493164062046
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2021,2.599487943059966
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2022,2.851864882916649
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2023,3.1042418227733313
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2024,3.3571317238898852
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2025,3.6095086637465683
GLOBAL,S2D1,PWRSPVTZAXX01,SPVTZAXX,2026,3.932909649777648
